sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-14T17:42:52.739300,35.0,35.08,-515.6889801117359,13.312179171771277,-1068.6150562902912,148.09253102110233,0.9781132340431213,0.974024772644043,24.0,7.475260428345998e-06,20,4
1,2026-07-14T17:42:53.186004,35.5,35.58,-517.0770843187347,17.005654404347297,-1070.065361423185,149.512523044541,0.9779834151268005,0.9746290445327759,24.0,7.481513892070285e-06,20,4
2,2026-07-14T17:42:53.609134,36.0,36.08,-516.9408721645596,15.918712908169255,-1068.3879048077506,152.40407874516677,0.9783627986907959,0.9729565978050232,23.0,7.462474206240309e-06,20,4
3,2026-07-14T17:42:54.032122,36.5,36.58,-521.3276121471426,14.975857101089787,-1072.7356707924628,152.9162521919352,0.9779961705207825,0.9739435315132141,23.0,7.454809044365392e-06,20,4
4,2026-07-14T17:42:54.479821,37.0,37.08,-510.4609529225854,16.094292736961506,-1067.6257466271636,154.4023819087306,0.9780591130256653,0.9737516045570374,23.0,7.4664736979254625e-06,20,4
5,2026-07-14T17:42:54.904030,37.5,37.58,-511.6423768378445,16.410415164136793,-1069.954738257511,155.81764981121523,0.9773552417755127,0.9739550352096558,23.0,7.444816867614005e-06,20,4
6,2026-07-14T17:42:55.327198,38.0,38.08,-503.6216068113572,13.584603480121586,-1070.2436969892005,158.80841205187608,0.9757594466209412,0.9726876616477966,21.0,7.360748804023261e-06,20,4
7,2026-07-14T17:42:55.788974,38.5,38.59,-505.5797549468116,16.405691043182742,-1071.3117420015624,160.94174633937655,0.9773215055465698,0.9725847840309143,22.0,7.382699293731398e-06,20,4
8,2026-07-14T17:42:56.229202,39.0,39.08,-503.1944675417617,17.439879855373874,-1070.5480091139907,162.28930184151977,0.9754318594932556,0.9716567993164062,21.0,7.346222393038582e-06,20,4
9,2026-07-14T17:42:56.692043,39.5,39.58,-503.0680973062408,16.126180553401355,-1071.6877032941557,165.0674786392483,0.9763546586036682,0.973456859588623,21.0,7.352503530195651e-06,20,4
10,2026-07-14T17:42:57.371790,40.0,40.09,-507.4249178561149,15.56322280637687,-1068.100914459792,177.21122522838414,0.9789130687713623,0.9712978005409241,22.0,7.3890245997515985e-06,20,4
11,2026-07-14T17:42:57.966642,40.5,40.59,-510.7144807471195,16.145470713963732,-1068.0154866058729,177.5533303208067,0.9783121943473816,0.9728041291236877,23.0,7.408156685967237e-06,20,4
12,2026-07-14T17:42:58.610455,41.0,41.08,-520.0820189222577,18.85002996015828,-1071.232612975582,180.52362137066666,0.9788287878036499,0.9735198616981506,24.0,7.503936565033573e-06,20,4
13,2026-07-14T17:42:59.274430,41.5,41.59,-519.2320708272746,20.575515138625633,-1077.1129625331378,176.27309354225872,0.9779481291770935,0.9750442504882812,24.0,7.507133981219385e-06,20,4
14,2026-07-14T17:43:00.292998,42.0,42.09,-514.6638458647067,15.027428754838184,-1072.5502490450162,181.77433239325183,0.9788181781768799,0.9724321365356445,24.0,7.461196132156954e-06,20,4
15,2026-07-14T17:43:00.872512,42.5,42.59,-511.5923798910808,17.77214302914217,-1071.5581836446654,182.2085578442784,0.9783390760421753,0.969524085521698,23.0,7.425505313317074e-06,20,4
16,2026-07-14T17:43:01.467049,43.0,43.09,-504.245190777292,17.91780342522543,-1071.4196094300132,181.81488109810743,0.9787924885749817,0.9712986350059509,23.0,7.4069269505482e-06,20,4
17,2026-07-14T17:43:02.007635,43.5,43.59,-505.6065249655512,17.826470420113765,-1072.6132373244036,183.92065801337594,0.9769910573959351,0.9705953001976013,23.0,7.4046046739069865e-06,20,4
18,2026-07-14T17:43:02.572109,44.0,44.09,-505.32543976878515,20.12632997124456,-1072.1050006450969,183.90412359003676,0.9780693650245667,0.9703230261802673,22.0,7.392134093999662e-06,20,4
19,2026-07-14T17:43:03.065398,44.5,44.59,-504.04559666698333,20.22514283453347,-1073.090767217509,191.79498029028764,0.9781273603439331,0.9718806147575378,23.0,7.39058892080274e-06,20,4
20,2026-07-14T17:43:03.521984,45.0,45.09,-508.35320762358606,19.462197300454136,-1072.609694233688,187.3897375006345,0.9739026427268982,0.9694201946258545,24.0,7.392445764713628e-06,20,4
21,2026-07-14T17:43:03.967643,44.5,44.59,-498.1951665421366,21.343972147151362,-1068.9126759103965,186.35200559772784,0.972931981086731,0.9644366502761841,22.0,7.325924558128587e-06,20,4
22,2026-07-14T17:43:04.408033,44.0,44.09,-492.911630931776,16.455687989946455,-1068.911494880158,185.30758119013626,0.973910927772522,0.9672402739524841,21.0,7.321923176611239e-06,20,4
23,2026-07-14T17:43:04.869878,43.5,43.58,-498.3628728360054,16.027367690112442,-1071.1550586565863,185.18042360112304,0.9727743864059448,0.9665993452072144,21.0,7.310009190487029e-06,20,4
24,2026-07-14T17:43:05.379151,43.0,43.08,-496.97791804297594,17.680416347284336,-1067.9292713984614,190.71236923831748,0.9762877821922302,0.971982479095459,21.0,7.3111714598445455e-06,20,4
25,2026-07-14T17:43:05.832815,42.5,42.59,-493.4946661928552,18.14613593800459,-1067.9048634401988,189.8021886011702,0.9788853526115417,0.9727773666381836,21.0,7.324515462221823e-06,20,4
26,2026-07-14T17:43:06.327220,42.0,42.09,-504.04520299023716,17.673330165853258,-1069.9279682387714,198.51149925671052,0.977707028388977,0.9706991910934448,21.0,7.327578500418468e-06,20,4
27,2026-07-14T17:43:06.821904,41.5,41.58,-505.3533908177633,14.937276779965032,-1066.4718800841365,188.20110527449287,0.9770887494087219,0.9714893102645874,22.0,7.336253326716981e-06,20,4
28,2026-07-14T17:43:07.282979,41.0,41.08,-500.8347691252129,18.994509326003026,-1069.1815571280313,186.62679196655517,0.9780189394950867,0.9711252450942993,22.0,7.357355233059404e-06,20,4
29,2026-07-14T17:43:07.777293,40.5,40.58,-493.66355351696257,18.648861142864916,-1065.4628865837003,186.4039709282224,0.978061854839325,0.9708384275436401,21.0,7.358137231598371e-06,20,4
30,2026-07-14T17:43:08.232847,40.0,40.08,-510.789279328892,19.994054584531114,-1068.8776386799873,187.42477473104373,0.9794356226921082,0.9738026261329651,25.0,7.466519606169484e-06,20,4
31,2026-07-14T17:43:08.710880,39.5,39.58,-510.2944276589551,20.56960998743307,-1070.4141590202926,178.205652689212,0.9796249866485596,0.969598114490509,24.0,7.511269567354945e-06,20,4
32,2026-07-14T17:43:09.173006,39.0,39.08,-507.86662316531874,18.40163214626955,-1071.5499164329958,182.04754405509448,0.9809125065803528,0.9724486470222473,25.0,7.52834386333136e-06,20,4
33,2026-07-14T17:43:09.665945,38.5,38.58,-514.2473358672578,19.84681948146317,-1070.845628734096,187.1866002996103,0.9788303375244141,0.9740681648254395,25.0,7.520855463245784e-06,20,4
34,2026-07-14T17:43:10.104081,38.0,38.08,-514.0111298195552,20.52118774765404,-1073.9088274960523,176.44946072454331,0.9785193800926208,0.9711650013923645,25.0,7.532702857914345e-06,20,4
35,2026-07-14T17:43:10.568792,37.5,37.58,-514.9303650218644,18.497295595589094,-1069.443352164235,184.70446841500234,0.9805399179458618,0.9726495742797852,25.0,7.529263077113007e-06,20,4
36,2026-07-14T17:43:11.006328,37.0,37.08,-514.7012451555929,19.449205967830494,-1073.026204231137,175.93649992428254,0.9790269136428833,0.9708259105682373,25.0,7.537395398917491e-06,20,4
37,2026-07-14T17:43:11.469076,36.5,36.58,-513.4477783957846,17.317840064060874,-1072.3872668721015,173.07525733311195,0.9801668524742126,0.9717956185340881,24.0,7.500450626717251e-06,20,4
38,2026-07-14T17:43:11.924372,36.0,36.08,-518.3986571556306,18.51264898868976,-1069.3197376659373,176.67858059081482,0.9802988171577454,0.9720010161399841,25.0,7.509633528948724e-06,20,4
39,2026-07-14T17:43:12.371520,35.5,35.58,-513.7749237718526,16.056499769329093,-1065.3313985504792,176.0660195737728,0.9798440337181091,0.9722319841384888,23.0,7.428186468777172e-06,20,4
40,2026-07-14T17:43:12.810215,35.0,35.08,-502.80157814908307,19.092928512545768,-1068.8115009866306,171.63006999791833,0.9788689613342285,0.9711675047874451,24.0,7.4551888412049005e-06,20,4
41,2026-07-14T17:43:13.272680,35.5,35.58,-510.4302461363841,18.309511787665542,-1068.85165601474,169.80970872362377,0.9787430763244629,0.9693533182144165,23.0,7.453106744565731e-06,20,4
42,2026-07-14T17:43:13.710084,36.0,36.08,-503.2905246678274,17.542235809378326,-1069.7488453192636,170.8183085473138,0.9780504107475281,0.9696095585823059,23.0,7.445935168096744e-06,20,4
43,2026-07-14T17:43:14.173903,36.5,36.58,-504.9274325784063,17.683565761253703,-1075.1351305603748,169.98371384543134,0.9765544533729553,0.9719019532203674,22.0,7.415825989413343e-06,20,4
44,2026-07-14T17:43:14.612249,37.0,37.08,-497.39954583812505,13.759002278675325,-1067.728102581168,177.93795250181574,0.9785054326057434,0.9688054323196411,22.0,7.372887959269568e-06,20,4
45,2026-07-14T17:43:15.035831,37.5,37.58,-500.3277134761447,14.173543892393354,-1069.052037478541,175.49125152436318,0.9777702689170837,0.9697691798210144,22.0,7.357930413983713e-06,20,4
46,2026-07-14T17:43:15.482232,38.0,38.08,-505.9254031299497,14.628634210966993,-1078.3172196996748,174.80034883483313,0.9755751490592957,0.9721509218215942,20.0,7.3181489577617426e-06,20,4
47,2026-07-14T17:43:15.907350,38.5,38.59,-498.3522435638588,16.859206654771697,-1069.943321631872,172.53867592808092,0.9760048985481262,0.9676403403282166,20.0,7.3232417183950515e-06,20,4
48,2026-07-14T17:43:16.330130,39.0,39.08,-498.0010839062743,14.718786185840145,-1073.3820880096755,173.18942358950153,0.9760724306106567,0.9716388583183289,20.0,7.317853274956552e-06,20,4
49,2026-07-14T17:43:16.792190,39.5,39.58,-498.5908116720384,15.451812287210487,-1069.2516315888497,174.65901888295775,0.9770636558532715,0.9702988266944885,20.0,7.317384063723384e-06,20,4
50,2026-07-14T17:43:17.215247,40.0,40.08,-498.29201102169463,15.216787269746419,-1065.259749382676,177.75882958230795,0.976784348487854,0.9680269956588745,21.0,7.307710881395237e-06,20,4
51,2026-07-14T17:43:17.677942,40.5,40.59,-502.50199014524696,15.074276287632529,-1074.5820147320046,175.25543915340677,0.9760027527809143,0.9708811640739441,20.0,7.295570097564977e-06,20,4
