sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T15:45:25.734508,8.0,0.0,-982.8399794810684,-14.045008434768533,-1720.7435388980957,-37.401849785092054,9.0,7.131866437386369e-06
1,2026-07-01T15:45:27.076445,8.1,8.13,-1012.0484319864772,-11.024129923025612,-1699.9501236804645,-43.548718499805545,8.0,7.0754916424522345e-06
2,2026-07-01T15:45:27.977442,8.2,8.23,-1003.0785073249717,-11.467606777587207,-1698.5435166663956,-29.87475039830315,8.0,7.1034140928951964e-06
3,2026-07-01T15:45:28.868562,8.3,8.33,-1003.4973793828976,-12.999796673684614,-1691.1963275526068,-48.787768637848785,9.0,7.099297281642671e-06
4,2026-07-01T15:45:29.819132,8.4,8.43,-1027.399463026668,-13.572596339363372,-1689.064371133718,-35.858833778474946,9.0,7.048403270253348e-06
5,2026-07-01T15:45:30.720712,8.5,8.43,-1003.9847511946573,-9.12385226925835,-1692.98342314185,-42.4672884780739,9.0,7.086332465846032e-06
6,2026-07-01T15:45:31.601388,8.6,8.53,-1003.795392679749,-10.496996759902686,-1706.797343326616,-37.48570293202647,8.0,7.0868926837270225e-06
7,2026-07-01T15:45:32.502730,8.7,8.63,-1012.4283300465322,-7.99281897750916,-1701.7122207963257,-32.69603479973739,9.0,7.077014450643727e-06
8,2026-07-01T15:45:33.393606,8.8,8.73,-1012.9133397978148,-9.228767122112913,-1711.9497845805017,-32.89090478909202,9.0,7.074801824970255e-06
9,2026-07-01T15:45:34.313781,8.9,8.83,-1023.2233401032863,-10.07969940896146,-1693.255060096708,-38.41930733557092,8.0,7.049523945060583e-06
10,2026-07-01T15:45:35.194314,9.0,8.93,-1012.0118200490833,-12.984836957330117,-1706.0214064599131,-43.75992607412627,9.0,7.074870182259037e-06
11,2026-07-01T15:45:36.205468,9.1,9.03,-1013.2479650320602,-5.616586137621198,-1702.0738128876837,-33.033218932832824,9.0,7.063668410098816e-06
12,2026-07-01T15:45:37.096611,9.2,9.13,-1008.395899135503,-10.10843781143194,-1686.3519383526,-33.72609000609373,8.0,7.074199066559643e-06
13,2026-07-01T15:45:38.008237,9.3,9.23,-1012.1936987058143,-12.870867539313622,-1701.8935089379374,-20.607206116692396,8.0,7.075628371020463e-06
14,2026-07-01T15:45:38.929319,9.4,9.33,-1008.3502326329472,-8.229221863584826,-1687.9949482527445,-31.16482909550541,9.0,7.074199066559643e-06
15,2026-07-01T15:45:39.820516,9.5,9.43,-1012.9149145047995,-12.041981150250649,-1685.6159596756333,-33.02888848862494,9.0,7.066150642030994e-06
16,2026-07-01T15:45:40.751966,9.6,9.53,-1020.0314090453321,-7.897942881681956,-1701.678561434528,-40.39497408622992,9.0,7.042524196201366e-06
17,2026-07-01T15:45:41.683234,9.7,9.73,-1020.772702358372,-4.969775243662298,-1703.3022811741102,-13.932023208617466,8.0,7.04185614881257e-06
18,2026-07-01T15:45:42.574294,9.8,9.83,-1031.666131601669,-8.051279974315548,-1698.454742560134,-21.526834995747777,9.0,7.030212622758125e-06
19,2026-07-01T15:45:43.485471,9.9,9.93,-1012.637372398749,-14.360934023570735,-1689.3942722470092,-15.575820462254342,9.0,7.0710928789446075e-06
20,2026-07-01T15:45:44.376512,10.0,9.93,-1022.2312747029355,-7.119250277755782,-1701.4315292763058,-30.958148803765653,9.0,7.04849613708541e-06
21,2026-07-01T15:45:45.417462,10.1,10.03,-1009.5395300831296,-6.728919783927267,-1685.9716466157988,-23.36943900620099,8.0,7.069726588508516e-06
