sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T19:01:58.741588,0.0,0.0,405.66735250584316,-456.9124513932911,1663.0960750876693,-1204.0107248938875,0.9825035333633423,0.9736863970756531,90.0,2.740715286589987e-06
1,2026-07-01T19:01:59.876948,3.75,3.76,413.33578184450744,-463.04790348236565,1686.1804921296425,-1200.831785168557,0.9796915650367737,0.9730018377304077,95.0,2.755780829665144e-06
2,2026-07-01T19:02:00.370959,7.5,3.76,412.39056397695094,-463.22938846235047,1674.6378899319097,-1202.9129572871898,0.9829447269439697,0.9744780659675598,94.0,2.755183009880143e-06
3,2026-07-01T19:02:00.883052,11.25,7.51,440.5455375096062,-468.22790210848325,1698.8568833563477,-1200.5436137903598,0.9803135991096497,0.9729103446006775,98.0,2.794550426485145e-06
4,2026-07-01T19:02:01.364153,15.0,11.27,439.8125114082359,-470.391746343812,1692.5970294154831,-1201.8598719911824,0.9819011092185974,0.9741048216819763,96.0,2.797148642158395e-06
5,2026-07-01T19:02:01.839059,18.75,18.79,451.5011676787981,-472.6101148084854,1719.44302776712,-1197.7319744692068,0.9823148846626282,0.972611129283905,97.0,2.8077358481691955e-06
6,2026-07-01T19:02:02.425745,22.5,22.55,443.2540335232625,-468.2924650948553,1724.2384042122285,-1196.4415020952583,0.9790042042732239,0.9727821946144104,96.0,2.792683070005174e-06
7,2026-07-01T19:02:03.023482,26.25,22.55,462.0127304783091,-476.1002560016641,1733.1366797059309,-1195.814178200235,0.978958249092102,0.9733717441558838,100.0,2.8155226210962973e-06
8,2026-07-01T19:02:03.630442,30.0,26.31,459.8211320323753,-476.17682612879435,1740.4279667217634,-1195.9368085066671,0.9801583886146545,0.9732385277748108,100.0,2.8158391906702088e-06
9,2026-07-01T19:02:04.204851,33.75,33.82,461.72731483733514,-475.4018734539568,1751.553271568555,-1194.117234585865,0.9796625375747681,0.9730045795440674,98.0,2.808530083684951e-06
10,2026-07-01T19:02:04.765953,37.5,33.82,484.4475808891002,-472.6654263913224,1762.3892240069108,-1199.4401378708426,0.9809413552284241,0.9712396860122681,100.0,2.82716258242836e-06
11,2026-07-01T19:02:05.518324,41.25,41.34,487.5284951046342,-478.17808186795446,1772.210277793638,-1198.9822918150458,0.9820775389671326,0.9708426594734192,103.0,2.838995295464907e-06
12,2026-07-01T19:02:06.120062,45.0,41.34,496.8751684122253,-482.3825495170604,1783.1269339649589,-1182.1102906660235,0.9841694235801697,0.9738124012947083,102.0,2.8509626739411717e-06
13,2026-07-01T19:02:06.682395,48.75,45.1,504.94278597150696,-482.7447321235377,1794.9561328339041,-1195.931690708967,0.9839170575141907,0.9724929928779602,105.0,2.860582436218752e-06
14,2026-07-01T19:02:07.208953,52.5,48.86,520.4615233055665,-487.5946327979909,1800.9557664455497,-1180.069076737127,0.9849972128868103,0.9753682613372803,105.0,2.8822603015032144e-06
15,2026-07-01T19:02:07.762209,56.25,52.61,519.0202727378346,-485.6752618220344,1812.9077924593003,-1179.9895540344005,0.9845961928367615,0.9743626117706299,108.0,2.8756526050852413e-06
16,2026-07-01T19:02:08.312742,60.0,60.12,535.9322320765932,-493.90389317049994,1822.1206156731932,-1180.7123445403704,0.9841026663780212,0.9741069674491882,111.0,2.9026131205567206e-06
17,2026-07-01T19:02:08.853620,63.75,60.12,541.649205784488,-492.6002326255548,1829.7402290953323,-1180.0789186557813,0.9827857613563538,0.9743790626525879,112.0,2.908853488747767e-06
18,2026-07-01T19:02:09.372880,67.5,67.63,560.4921495632152,-494.91131196395145,1838.1275121725048,-1178.3957537275273,0.9820617437362671,0.9757394194602966,112.0,2.928462785687546e-06
19,2026-07-01T19:02:09.854125,71.25,67.63,562.957747024484,-498.7179692610516,1847.1135775806033,-1178.678216792905,0.9817053079605103,0.973821222782135,114.0,2.931556279326728e-06
20,2026-07-01T19:02:10.355214,75.0,75.15,564.1683030189597,-495.66500609449577,1859.0663909478462,-1177.6731600599305,0.9801886081695557,0.9752378463745117,108.0,2.920727932843602e-06
21,2026-07-01T19:02:11.026077,78.75,75.15,579.948835389223,-500.54699142376194,1866.5025510062696,-1178.4701586325536,0.9802761077880859,0.9746642112731934,111.0,2.947878001687442e-06
22,2026-07-01T19:02:11.567223,82.5,78.9,580.4751811988535,-497.1792836986424,1878.532525015762,-1194.098731778795,0.9824385046958923,0.9700058102607727,108.0,2.937946611698535e-06
23,2026-07-01T19:02:12.188875,86.25,86.42,578.9941692797584,-495.86755278040073,1891.4872457020101,-1189.993273831351,0.983581006526947,0.970989465713501,107.0,2.9289129664205123e-06
