sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T15:48:40.276542,8.0,0.0,-904.2010810496868,57.307130263361614,-1689.8999500274658,174.1499948501587,7.0,7.195121242080164e-06
1,2026-07-01T15:48:41.588520,8.1,8.03,-892.7356394942035,50.5788009945536,-1651.199951171875,206.39999389648438,7.0,7.202898985635201e-06
2,2026-07-01T15:48:42.479720,8.2,8.13,-849.3512810359243,57.00518019904848,-1625.3999519348145,406.3499879837036,8.0,7.270761435332217e-06
3,2026-07-01T15:48:43.470697,8.3,8.23,-881.1087904727901,59.51290107215755,-1670.5499505996704,328.949990272522,8.0,7.232111891825417e-06
4,2026-07-01T15:48:44.452559,8.4,8.33,-873.2033677329309,54.53997641452588,-1754.3999481201172,251.54999256134033,7.0,7.233770069996255e-06
5,2026-07-01T15:48:45.373900,8.5,8.53,-871.7723527605995,56.98470900824759,-1754.3999481201172,251.54999256134033,7.0,7.246355376018436e-06
6,2026-07-01T15:48:46.354822,8.6,8.53,-880.5611861188663,52.031468187924474,-1689.8999500274658,219.29999351501465,7.0,7.230346127752651e-06
7,2026-07-01T15:48:47.265410,8.7,8.73,-871.4192247192841,63.913026064110454,-1754.3999481201172,199.94999408721924,7.0,7.239490842125111e-06
8,2026-07-01T15:48:48.176603,8.8,8.73,-862.4268604832469,54.86909017432481,-1664.0999507904053,193.4999942779541,7.0,7.2560556906422075e-06
9,2026-07-01T15:48:49.056479,8.9,8.83,-857.0460867165821,54.243931501405314,-1676.9999504089355,219.29999351501465,7.0,7.266962524104169e-06
10,2026-07-01T15:48:49.987769,9.0,8.93,-871.5507127525052,62.89300961478148,-1741.499948501587,251.54999256134033,7.0,7.241029865848881e-06
11,2026-07-01T15:48:51.058487,9.1,9.13,-864.1306934406748,61.60096253384836,-1799.5499467849731,232.19999313354492,7.0,7.251156142300777e-06
12,2026-07-01T15:48:51.990198,9.2,9.23,-861.0856038090424,62.28753477917053,-1793.099946975708,206.39999389648438,7.0,7.254016464835108e-06
13,2026-07-01T15:48:52.931334,9.3,9.23,-857.8696584695717,54.11362449842272,-1702.799949645996,257.99999237060547,7.0,7.252251722759926e-06
14,2026-07-01T15:48:53.853489,9.4,9.33,-855.4434286829201,55.62927997118095,-1786.6499471664429,425.699987411499,8.0,7.258554523519094e-06
15,2026-07-01T15:48:54.775416,9.5,9.53,-851.2696678200155,57.74135571438819,-1631.8499517440796,399.8999881744385,8.0,7.272569009292802e-06
16,2026-07-01T15:48:55.697407,9.6,9.53,-862.2768696429557,57.92244701762684,-1715.6999492645264,470.849986076355,8.0,7.249328420126518e-06
17,2026-07-01T15:48:56.618596,9.7,9.63,-878.5258773411624,62.83868222380988,-1773.7499475479126,438.5999870300293,8.0,7.2232873816294164e-06
18,2026-07-01T15:48:57.519997,9.8,9.73,-849.7185814401018,65.39521901344415,-1580.2499532699585,219.29999351501465,7.0,7.2780008206415915e-06
19,2026-07-01T15:48:58.431082,9.9,9.83,-870.435820207349,56.70204910449684,-1651.199951171875,232.19999313354492,7.0,7.235733691976799e-06
