sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T15:16:49.698678,0.0,0.0,-420.1530820579501,95.6441591589828,-481.72963663353585,866.60180237639,7.0,7.367074716380434e-06
1,2026-07-01T15:16:51.071780,3.75,0.0,-360.81339875410777,104.16883542056894,-500.2029179476085,883.8590162215405,7.0,7.494839627319195e-06
2,2026-07-01T15:16:52.053753,7.5,7.54,-361.599177539465,105.94274283881532,-497.0991704807966,866.2974902515998,7.0,7.4974536198470755e-06
3,2026-07-01T15:16:53.005414,11.25,11.3,-408.85534679633565,102.93702088179998,-476.24178279191256,857.8047018064535,7.0,7.384463347145766e-06
4,2026-07-01T15:16:53.967690,15.0,11.3,-433.38534485024866,95.45401329058222,-482.3732981135254,879.0415938786464,7.0,7.3277780284201985e-06
5,2026-07-01T15:16:54.939375,18.75,15.05,-422.4092434902559,98.1459748808993,-488.52725300966995,863.672847384878,7.0,7.3581760105483e-06
6,2026-07-01T15:16:55.921042,22.5,22.58,-421.61007969552884,98.24518142093439,-491.55108409700915,882.9763929566252,7.0,7.352303328943455e-06
7,2026-07-01T15:16:56.872963,26.25,22.58,-424.2835384787759,101.85519718332216,-459.1404649382457,882.515397486859,7.0,7.350043370404187e-06
8,2026-07-01T15:16:57.764562,30.0,30.09,-418.44649336329894,101.57371830980992,-479.2152232557419,884.6995160746155,7.0,7.361886808580946e-06
9,2026-07-01T15:16:58.706562,33.75,33.85,-434.9659569861251,99.96318674122449,-464.2267684987746,911.3640294462675,7.0,7.318238950552068e-06
10,2026-07-01T15:16:59.578301,37.5,33.85,-425.5712551155011,101.63276982173556,-454.29391051613493,898.440409222967,7.0,7.345841695037286e-06
11,2026-07-01T15:17:00.659944,41.25,37.61,-426.733782546944,101.2701935385121,-476.6075084891054,900.1962075108895,7.0,7.345661031702479e-06
12,2026-07-01T15:17:01.571969,45.0,45.13,-430.62488350609783,103.2255859367433,-436.9485130798421,926.709942688758,7.0,7.332877490003744e-06
13,2026-07-01T15:17:02.523291,48.75,48.89,-426.59048421133775,102.87954407685902,-480.3824748081388,925.7273255303153,7.0,7.349146036748479e-06
14,2026-07-01T15:17:03.403782,52.5,48.89,-418.2354826273513,106.59309682348976,-456.3985064011649,930.9793670009822,7.0,7.3605289825086666e-06
15,2026-07-01T15:17:04.284889,56.25,52.64,-424.2508633088437,102.5598785589682,-485.1758828695165,934.948809632624,7.0,7.345841695037286e-06
16,2026-07-01T15:17:05.216353,60.0,56.4,-423.72687955969013,106.09824515355285,-461.455284205731,924.8289551955531,7.0,7.354828847243307e-06
17,2026-07-01T15:17:06.096846,63.75,60.15,-418.99567242420744,107.24974963610293,-452.06294439558405,927.3744690362946,7.0,7.367385330528865e-06
18,2026-07-01T15:17:06.987581,67.5,63.91,-418.80434552556835,105.27231134008616,-439.59835125831887,965.9752613518503,7.0,7.359876022018337e-06
19,2026-07-01T15:17:07.848206,71.25,67.67,-424.4626613982837,107.14424426812911,-442.96822420554236,964.9209950256045,7.0,7.348119724665377e-06
20,2026-07-01T15:17:08.718513,75.0,75.18,-427.6282161142444,108.45046371192439,-447.12584432185395,965.9362873539794,7.0,7.350734198282151e-06
21,2026-07-01T15:17:09.780145,78.75,75.18,-383.27738124411553,115.1244655897608,-454.37933837005403,953.7618339786422,7.0,7.452484847376918e-06
22,2026-07-01T15:17:10.690883,82.5,78.94,-407.90225539385574,111.14045691851061,-441.456899176992,976.9789200840751,7.0,7.390166975873273e-06
23,2026-07-01T15:17:11.581935,86.25,82.69,-409.0758057741914,114.45954556547804,-446.5148580117966,980.4968154878588,7.0,7.384242817419679e-06
24,2026-07-01T15:17:12.493149,90.0,86.45,-416.9229643556173,113.54818389809225,-443.5181906199432,989.5588605079683,7.0,7.378744676647905e-06
