sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T16:06:04.518549,0.0,0.0,-587.1267435021582,41.38015014352277,-1695.000819627603,357.41400005092146,0.9151910543441772,0.9179749488830566,7.0,7.579706770494406e-06
1,2026-07-01T16:06:05.720391,0.5,0.0,-587.0700540507096,43.720164722763,-1706.3152861509298,353.3319658698747,0.9151648879051208,0.9229530096054077,7.0,7.58324286592267e-06
2,2026-07-01T16:06:06.571468,1.0,1.06,-584.8749125140603,40.41957888286561,-1712.7465863147518,356.54909223958384,0.9114737510681152,0.9186747074127197,7.0,7.580938556274885e-06
3,2026-07-01T16:06:07.430411,1.5,1.06,-582.1786204795353,41.870277692505624,-1721.4907373623282,355.6373368954519,0.9144018888473511,0.9131840467453003,7.0,7.588940045846264e-06
4,2026-07-01T16:06:08.250943,2.0,2.05,-582.4797831903561,45.93735215719789,-1710.1065900549293,355.7263078400865,0.9148104190826416,0.9223097562789917,7.0,7.58057898730688e-06
5,2026-07-01T16:06:09.131292,2.5,2.05,-581.2975719216047,40.22431521676481,-1697.7217164587637,354.090187283,0.9119012355804443,0.9165776371955872,7.0,7.580625597136908e-06
6,2026-07-01T16:06:09.932304,3.0,3.04,-581.7503001797013,45.39132251025876,-1698.2210954112816,360.83544465189334,0.9166420698165894,0.9217110872268677,7.0,7.591713554768504e-06
7,2026-07-01T16:06:10.843471,3.5,3.54,-583.3616191017791,42.086012549407315,-1676.2698768831615,350.5183581649908,0.8974716067314148,0.9218173623085022,7.0,7.582503545778821e-06
8,2026-07-01T16:06:11.693012,4.0,4.04,-582.7970866477699,44.57050649449229,-1681.0335623502033,351.1025744563085,0.9171557426452637,0.9191438555717468,7.0,7.575034463238946e-06
9,2026-07-01T16:06:12.533792,4.5,4.04,-577.3749768227572,44.08864615717903,-1674.9591301567852,348.964516047854,0.9122921824455261,0.9149123430252075,7.0,7.597457138603022e-06
10,2026-07-01T16:06:13.364796,5.0,5.04,-583.2443034314201,42.31552609242499,-1680.0226004660362,355.78299729153514,0.9128543734550476,0.9180847406387329,7.0,7.573451058491494e-06
11,2026-07-01T16:06:14.292309,5.5,5.04,-583.6564829846611,42.53283565631136,-1690.9233127291373,349.83296694990713,0.9152683019638062,0.9185913801193237,7.0,7.583176257549814e-06
12,2026-07-01T16:06:15.093306,6.0,5.54,-587.8566201895592,45.974357771337964,-1674.2566140032432,358.789900278789,0.916634738445282,0.9202209711074829,7.0,7.570744070230449e-06
13,2026-07-01T16:06:15.893545,6.5,6.04,-578.804417088104,44.75986500940053,-1682.826759929012,361.382655329071,0.9138365983963013,0.9178290367126465,7.0,7.589300011403658e-06
14,2026-07-01T16:06:16.704511,7.0,6.53,-586.4881998198689,40.59515871165786,-1679.0769889217336,360.8972519010422,0.9121111035346985,0.9186057448387146,7.0,7.576265489718069e-06
15,2026-07-01T16:06:17.505041,7.5,7.04,-584.6973643015372,43.53316826833179,-1684.7984899122093,359.19184423662955,0.9143326282501221,0.9210795760154724,7.0,7.576358656620754e-06
16,2026-07-01T16:06:18.415562,8.0,7.54,-595.5049720141687,41.32700378278969,-1667.2969996460597,346.27058607380604,0.9136843681335449,0.9177011251449585,7.0,7.5476775702441915e-06
17,2026-07-01T16:06:19.245689,8.5,8.54,-597.1702246504719,41.99861631175736,-1670.712539095839,369.0558087886893,0.910963237285614,0.9190819263458252,7.0,7.54226973272726e-06
18,2026-07-01T16:06:20.138632,9.0,9.04,-599.1937231257907,44.038255533669144,-1679.8064719323884,364.77063740661833,0.9123733043670654,0.9166229367256165,7.0,7.5469881205092e-06
19,2026-07-01T16:06:21.043537,9.5,9.54,-598.5441564946086,45.97711350856116,-1676.1714576966187,349.9176074503339,0.9159840941429138,0.9182698726654053,7.0,7.548327301671295e-06
20,2026-07-01T16:06:21.970691,10.0,9.54,-597.1690436202334,45.124803353101015,-1669.6037485402485,373.6854473236599,0.9104824066162109,0.9202055931091309,7.0,7.546782623637852e-06
21,2026-07-01T16:06:23.135049,10.5,10.04,-600.4137273621745,44.062663491931744,-1671.2908502359642,348.1629901926499,0.9186336994171143,0.9195551872253418,7.0,7.541713263579114e-06
22,2026-07-01T16:06:24.123727,11.0,11.04,-588.8136483595008,43.831181565183215,-1678.1416129728314,359.7402359440457,0.9136031270027161,0.9187151789665222,7.0,7.564575488573594e-06
23,2026-07-01T16:06:25.126925,11.5,11.55,-595.5557563144248,40.15581546293106,-1672.6175408705603,340.96854765637545,0.9097941517829895,0.91107177734375,7.0,7.5488378441726745e-06
24,2026-07-01T16:06:26.001038,12.0,12.04,-591.8599190213718,44.803169451479334,-1665.0796153732517,346.8067738020909,0.9180171489715576,0.9192375540733337,7.0,7.554655161327224e-06
25,2026-07-01T16:06:26.855051,12.5,12.04,-597.5761053757742,43.43829217250459,-1658.3650647905597,350.77897217095597,0.910671055316925,0.9222585558891296,7.0,7.5505819055952694e-06
26,2026-07-01T16:06:27.734813,13.0,12.55,-599.5173254111432,46.18143173982389,-1651.5019012361881,354.98816394101596,0.9133586883544922,0.9176715612411499,7.0,7.546471074537862e-06
27,2026-07-01T16:06:28.591597,13.5,13.55,-587.3420846823137,40.784123549819924,-1659.6982510914677,352.09030941245146,0.9122041463851929,0.9199803471565247,7.0,7.565359576636467e-06
28,2026-07-01T16:06:29.434292,14.0,13.55,-598.7921728446963,43.0517016077647,-1667.9160563294135,344.37345783400815,0.9155436158180237,0.9209588170051575,7.0,7.5416403956595355e-06
29,2026-07-01T16:06:30.272718,14.5,14.55,-596.8048926300253,41.46282226021867,-1661.068836683262,355.0294999993639,0.912817656993866,0.9224739670753479,7.0,7.537461605164852e-06
30,2026-07-01T16:06:31.194949,15.0,14.55,-595.9325049605104,44.710261739382986,-1648.0702210398158,361.1787307745544,0.9128250479698181,0.9216700792312622,7.0,7.547723977777079e-06
31,2026-07-01T16:06:32.203055,15.5,15.55,-588.5664193629054,43.265468080935534,-1645.8111070319137,356.27784896147205,0.9156655669212341,0.9208077788352966,7.0,7.559387937251313e-06
32,2026-07-01T16:06:33.060136,16.0,15.55,-583.969455997867,43.566630791756324,-1652.00600430966,337.8557456244016,0.912285327911377,0.9190311431884766,7.0,7.565984247319456e-06
33,2026-07-01T16:06:33.978837,16.5,16.05,-596.6749793037889,39.84362980321748,-1651.2566406233236,361.4732009806903,0.9157344102859497,0.9205658435821533,7.0,7.5430316320749235e-06
34,2026-07-01T16:06:34.804294,17.0,16.56,-585.6016397874919,42.55173214012757,-1635.1934483493096,360.88544159865705,0.9117183089256287,0.9228901267051697,7.0,7.5654459641896235e-06
35,2026-07-01T16:06:35.614719,17.5,17.05,-580.9377513756044,40.66090272826841,-1662.086687910487,353.18079399934504,0.9162701368331909,0.9194468259811401,7.0,7.5828365639488084e-06
36,2026-07-01T16:06:36.423379,18.0,17.56,-577.3985974275274,44.85946522618178,-1656.0108778484573,359.95124667999335,0.9135515689849854,0.9193694591522217,7.0,7.586953876316972e-06
37,2026-07-01T16:06:37.282855,18.5,18.56,-574.8987500893418,44.172892980859615,-1666.6655421452015,368.87078071798896,0.9134206771850586,0.920173704624176,7.0,7.592093657777478e-06
38,2026-07-01T16:06:38.081634,19.0,18.56,-570.6399550492642,43.6347368688439,-1650.6791168366908,367.8983991549467,0.9119714498519897,0.9183579683303833,7.0,7.601702576126165e-06
39,2026-07-01T16:06:38.890659,19.5,19.06,-568.3806442029891,43.53159356134711,-1634.3873952115246,375.41368823935045,0.9147845506668091,0.9201556444168091,7.0,7.5976373212403796e-06
40,2026-07-01T16:06:39.730318,20.0,19.56,-583.3135905387462,43.038316598394886,-1623.708519794891,350.90140563901514,0.9092056155204773,0.9194402098655701,7.0,7.591086759795596e-06
41,2026-07-01T16:06:40.701176,19.5,20.07,-573.1602735782508,45.5873735298519,-1639.7748614828743,370.3687207371695,0.9143549799919128,0.9170963764190674,7.0,7.582343702252157e-06
42,2026-07-01T16:06:41.529164,19.0,19.56,-578.4272747652722,42.631648519600276,-1636.136107318016,369.09990058426047,0.9134516716003418,0.9206343293190002,7.0,7.5837557699908965e-06
43,2026-07-01T16:06:42.340050,18.5,18.56,-571.6938276987639,39.97787357366178,-1637.5397617564886,353.69572318333667,0.9146790504455566,0.9187059998512268,7.0,7.5917335597155895e-06
44,2026-07-01T16:06:43.198881,18.0,18.06,-586.7625925119501,41.91003904386889,-1640.824206849793,342.867250603158,0.913574755191803,0.9226884245872498,7.0,7.571841381267967e-06
