sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T19:01:16.109494,0.0,0.0,300.7627352466807,-409.1368256698479,1669.950380915252,-1202.3992091334367,0.9810947775840759,0.9758784174919128,78.0,2.5593376997131254e-06
1,2026-07-01T19:01:16.910570,3.75,0.0,300.87572047283174,-401.8851031670056,1671.1164514374104,-1202.2946879573283,0.9800918698310852,0.9778872132301331,76.0,2.552008375285798e-06
2,2026-07-01T19:01:17.300844,7.5,3.76,307.72608953295276,-401.69161104626255,1662.135110150266,-1198.5411770209612,0.9828346371650696,0.97385174036026,75.0,2.554383332697013e-06
3,2026-07-01T19:01:17.690659,11.25,7.51,303.4310762322275,-401.4681994928105,1668.0973444710253,-1197.4066006384965,0.9821725487709045,0.9730066657066345,77.0,2.547985637918976e-06
4,2026-07-01T19:01:18.110180,15.0,11.27,311.6852965691942,-405.47641928395024,1679.9887442658655,-1196.899151312682,0.9829226732254028,0.9743719100952148,75.0,2.555381967573339e-06
5,2026-07-01T19:01:18.499767,18.75,15.03,308.9523925972753,-401.84475130052306,1704.798646486306,-1193.5696302319411,0.9796133041381836,0.9737718105316162,76.0,2.5502896481230617e-06
6,2026-07-01T19:01:18.900306,22.5,18.78,311.23807978554396,-404.96483635230106,1714.7539440434775,-1189.2067076925014,0.9800289869308472,0.9737487435340881,75.0,2.548652668655892e-06
7,2026-07-01T19:01:19.300617,26.25,22.54,320.5465664487565,-400.46688268892467,1723.5018350201426,-1190.9241224976722,0.9787775874137878,0.9719152450561523,77.0,2.5520151000906978e-06
8,2026-07-01T19:01:19.699732,30.0,26.3,316.6003507451387,-402.11363251815783,1733.1130591011606,-1189.6541213145247,0.9787326455116272,0.973426103591919,76.0,2.5455674376321947e-06
9,2026-07-01T19:01:20.099775,33.75,30.06,326.2824366404675,-398.76954539780854,1744.226553645567,-1190.2013319917023,0.9785690903663635,0.9725163578987122,76.0,2.548583271415409e-06
10,2026-07-01T19:01:20.509364,37.5,33.82,337.5085227342788,-406.3273515707988,1761.1294584191637,-1190.421790969558,0.983637809753418,0.9718896746635437,78.0,2.5681471452572645e-06
11,2026-07-01T19:01:21.029050,41.25,37.58,342.0917074132012,-406.48265704716323,1766.3610286990297,-1189.914932158863,0.9797177910804749,0.9720883965492249,78.0,2.5728366651600347e-06
12,2026-07-01T19:01:21.419107,45.0,41.33,376.83368026278913,-416.81765582601656,1782.8403372937464,-1190.697955206997,0.9843524098396301,0.972586989402771,82.0,2.614579706374792e-06
13,2026-07-01T19:01:21.809143,48.75,45.09,366.2670027188142,-413.83181454468286,1794.0825641341507,-1190.6997267523548,0.9842984080314636,0.9727736711502075,83.0,2.5954188738668996e-06
14,2026-07-01T19:01:22.199485,52.5,48.85,393.36731624847744,-422.4718380928971,1803.2694046827964,-1176.6527499338554,0.9851979613304138,0.9738357663154602,85.0,2.6302407300328606e-06
15,2026-07-01T19:01:22.589589,56.25,52.61,387.9829993910971,-419.4273389763839,1814.7301221173257,-1177.1367754932726,0.9841606020927429,0.9742963314056396,84.0,2.6185281735862557e-06
16,2026-07-01T19:01:22.979305,60.0,56.37,413.2145294066868,-422.74918336057453,1825.6207956233993,-1175.1912250136957,0.9841949343681335,0.9740729331970215,86.0,2.648316083888705e-06
17,2026-07-01T19:01:23.369608,63.75,63.88,402.0868624994182,-423.29659087612526,1835.4583838334656,-1173.184260961716,0.98199462890625,0.9756312370300293,86.0,2.6326144944116113e-06
18,2026-07-01T19:01:23.759435,67.5,67.63,427.9553614903125,-437.62445605301764,1844.5905033143936,-1174.3979663701612,0.9816519618034363,0.9737363457679749,91.0,2.6778759264303833e-06
19,2026-07-01T19:01:24.169530,71.25,71.39,420.403854145261,-433.6912316820235,1857.5216033958714,-1173.6940723480075,0.9817218780517578,0.9752529263496399,88.0,2.659063906312315e-06
20,2026-07-01T19:01:24.560097,75.0,75.15,449.90559582656715,-445.12163600709755,1866.1450925207464,-1173.9603946667921,0.9800061583518982,0.9751986265182495,90.0,2.7026450813778323e-06
21,2026-07-01T19:01:25.089570,78.75,75.15,456.755571209942,-447.6565205756924,1880.1678582193563,-1189.0025862996117,0.9825326204299927,0.9731699824333191,91.0,2.7145431330923716e-06
22,2026-07-01T19:01:25.489328,82.5,78.9,439.5015067787608,-449.28122450714,1893.4946034307359,-1185.0398361726548,0.9836792945861816,0.9712755680084229,91.0,2.6925700295919717e-06
23,2026-07-01T19:01:25.889008,86.25,82.66,475.78196835238487,-464.0084747430228,1899.5540759077994,-1185.6236587872263,0.9837722778320312,0.9706958532333374,97.0,2.7551370291148344e-06
24,2026-07-01T19:01:26.289397,90.0,86.41,482.36581825534813,-461.5092179199564,1910.0522536979406,-1184.6140747716709,0.983514666557312,0.9711353182792664,96.0,2.751555309532901e-06
25,2026-07-01T19:01:26.710246,93.75,90.17,498.1542241605348,-471.40349558147136,1918.6103924829513,-1186.1586654852726,0.9832119941711426,0.9717932939529419,100.0,2.783120517110595e-06
26,2026-07-01T19:01:27.110366,97.5,93.93,500.24307297571795,-468.66074969089823,1929.026685509889,-1184.9559830257203,0.982861340045929,0.9715081453323364,97.0,2.77702791897743e-06
27,2026-07-01T19:01:27.491134,101.25,97.68,522.8031125917914,-475.8817654075392,1937.019504487398,-1184.1001297795447,0.9841135740280151,0.9712563157081604,98.0,2.8084486765458425e-06
