sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
22,2026-07-02T10:26:13.559833,22.0,21.03,-142.61963689583354,-142.86076390286325,1666.533266758488,-1145.5853558330273,0.9713250994682312,0.9711695313453674,25.0,7.517949355145177e-06
23,2026-07-02T10:26:13.969014,23.0,22.04,-154.57953644450754,-140.94611704786075,1667.4162837001495,-1141.9216031947872,0.9703172445297241,0.9706748127937317,25.0,7.484622862668409e-06
24,2026-07-02T10:26:14.354856,24.0,23.03,-149.94202437461354,-147.1044023882132,1668.722896820691,-1134.5175277911767,0.96999591588974,0.9693344831466675,26.0,7.5194022688009405e-06
25,2026-07-02T10:26:14.771073,25.0,24.04,-149.14364793337882,-135.09076596368686,1667.2347987201647,-1134.7273574968858,0.9723076224327087,0.9704629778862,25.0,7.4854709879397674e-06
26,2026-07-02T10:26:15.168461,26.0,25.04,-131.37032387399813,-147.5842943417956,1662.745309106831,-1130.8514130924596,0.9753412008285522,0.9683467745780945,27.0,7.5789012242761494e-06
27,2026-07-02T10:26:15.567900,27.0,26.04,-126.76745535776718,-148.04194355921936,1664.4420558828278,-1125.1415255659958,0.9696972966194153,0.9699158668518066,27.0,7.590126663600897e-06
28,2026-07-02T10:26:15.958797,28.0,27.04,-130.9042106065317,-152.79795232971082,1658.7420102750184,-1122.6676608930575,0.9708561897277832,0.9684817790985107,28.0,7.600654346699094e-06
29,2026-07-02T10:26:16.358992,29.0,28.04,-116.51650656422134,-156.10877376500866,1659.4699185786885,-1119.2367680501775,0.9709397554397583,0.9685535430908203,29.0,7.636281462415343e-06
30,2026-07-02T10:26:16.758632,30.0,29.04,-124.16407103533857,-153.1522614012647,1657.0318784896517,-1114.103026441735,0.9708560109138489,0.9684801697731018,29.0,7.618734830982518e-06
31,2026-07-02T10:26:17.258677,31.0,30.04,-134.97876492940122,-149.09719407733064,1651.7058257907047,-1109.679477683385,0.9713431000709534,0.9662905931472778,27.0,7.577516683736795e-06
32,2026-07-02T10:26:17.673045,32.0,31.04,-149.1562455892563,-133.8900518878654,1657.249188053538,-1105.2706918030162,0.9679253697395325,0.9664139151573181,25.0,7.496202476945047e-06
33,2026-07-02T10:26:18.068911,33.0,32.04,-167.88148002087837,-127.45501179495477,1654.9524779163767,-1104.9319329629361,0.9699206948280334,0.9659144878387451,25.0,7.439384710548334e-06
34,2026-07-02T10:26:18.468659,34.0,33.04,-168.24090689013246,-126.52199790652958,1655.4540220909985,-1098.6783778500103,0.9720430374145508,0.9667937755584717,24.0,7.435223394278387e-06
35,2026-07-02T10:26:18.869732,35.0,34.04,-157.0223006544984,-133.25603548815707,1655.9185606514802,-1092.2521954838885,0.9716899394989014,0.9653903245925903,25.0,7.466073652317666e-06
36,2026-07-02T10:26:19.258723,36.0,35.05,-176.72109767940128,-120.87293343734927,1662.1945553389378,-1087.9465529110166,0.9669469594955444,0.9628499746322632,23.0,7.398324516441641e-06
37,2026-07-02T10:26:19.662614,37.0,36.04,-151.58798685035435,-134.06622223177692,1658.8530271174386,-1082.2937485127477,0.9686846137046814,0.9635524749755859,25.0,7.492851759727668e-06
38,2026-07-02T10:26:20.059297,38.0,37.05,-150.70575726218522,-131.80100623430917,1653.5816954862094,-1076.5005983544688,0.9735143184661865,0.9630608558654785,25.0,7.497071669872404e-06
39,2026-07-02T10:26:20.468856,39.0,38.05,-161.4684858257533,-124.943354154384,1657.1999784602667,-1073.1147814990254,0.9726597666740417,0.9622069597244263,24.0,7.448571359453579e-06
40,2026-07-02T10:26:20.870607,40.0,39.05,-162.9573712797719,-126.37318809647695,1655.8752562094014,-1068.7378834350966,0.9693827629089355,0.9618356823921204,23.0,7.453263863645705e-06
41,2026-07-02T10:26:21.369014,39.0,40.05,-161.30392894585384,-128.61478348917444,1652.4219237919897,-1072.0540195064677,0.9690564274787903,0.9619841575622559,23.0,7.46730008950674e-06
