sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-01T15:55:18.539697,0.0,0.0,-590.4084328582394,44.34926016314421,-1683.236577421776,357.7037461361033,0.9192454218864441,0.9211274981498718,7.0,7.5626289094377136e-06
1,2026-07-01T15:55:19.771728,0.5,0.0,-585.9051645587897,43.379634337325115,-1672.3205117655743,350.5482775976998,0.911502480506897,0.9187450408935547,7.0,7.571821428738698e-06
2,2026-07-01T15:55:20.602141,1.0,0.57,-590.7607735460624,42.765498613298405,-1687.6246952729707,359.0351608916535,0.9129194617271423,0.9165970683097839,7.0,7.565293125343744e-06
3,2026-07-01T15:55:21.432332,1.5,1.55,-584.9749064075877,44.53389455709839,-1696.693039121019,362.9333480322384,0.9124146699905396,0.9167840480804443,7.0,7.569427506892827e-06
4,2026-07-01T15:55:22.252817,2.0,1.55,-589.6832802917925,41.94665098126279,-1688.5100742751092,350.521113902214,0.9152507185935974,0.9157115817070007,7.0,7.560550011367125e-06
5,2026-07-01T15:55:23.072871,2.5,2.05,-588.5191781533649,42.02696103748167,-1694.434318789863,342.9751180316089,0.9121487140655518,0.9204877614974976,7.0,7.568111172507457e-06
6,2026-07-01T15:55:23.883392,3.0,2.55,-595.0656287654419,42.03168515843572,-1677.6672324936953,363.0258620675886,0.9163474440574646,0.9211296439170837,7.0,7.551391074695983e-06
7,2026-07-01T15:55:24.723385,3.5,3.54,-585.1371012270101,45.287785526015796,-1681.98645691431,357.7509873456438,0.9090620875358582,0.914324939250946,7.0,7.570744070230449e-06
8,2026-07-01T15:55:25.573296,4.0,3.54,-587.7782785170712,43.46624322148273,-1686.8969838076737,348.17676887876587,0.9166156649589539,0.920753002166748,7.0,7.560709395460577e-06
9,2026-07-01T15:55:26.403545,4.5,4.04,-588.1534524561721,42.10530270996969,-1659.6744336483243,348.9814441479393,0.9182372689247131,0.9221316576004028,7.0,7.556486852017512e-06
10,2026-07-01T15:55:27.234587,5.0,5.04,-587.324369228736,42.2706469433615,-1671.1668420609203,358.20450295723276,0.9144439697265625,0.9188919067382812,7.0,7.559387937251313e-06
11,2026-07-01T15:55:28.175281,5.5,5.04,-582.1451579561108,41.67028990545077,-1679.0763984066143,343.35265403118683,0.9124518632888794,0.9146139025688171,7.0,7.574814895754931e-06
12,2026-07-01T15:55:29.095419,6.0,5.54,-587.6983621375985,41.902952862437814,-1659.1673779992561,357.509663500241,0.8842817544937134,0.9201955199241638,7.0,7.561114511821108e-06
13,2026-07-01T15:55:29.954792,6.5,6.53,-594.2019019843428,43.18279596423963,-1665.2884608870954,346.3780598255107,0.9130021929740906,0.9185515642166138,7.0,7.547876461679904e-06
14,2026-07-01T15:55:30.754979,7.0,6.53,-590.4828377632657,42.75565669464413,-1662.982696184772,350.5439471534919,0.9152328372001648,0.9170803427696228,7.0,7.551835491335419e-06
15,2026-07-01T15:55:31.575067,7.5,7.04,-593.6283149651717,41.61517516098684,-1660.134051249479,349.4011035593576,0.9166507720947266,0.9174297451972961,7.0,7.550044718267442e-06
16,2026-07-01T15:55:32.394902,8.0,7.54,-583.7194712640485,41.639189442503266,-1650.3996063469094,353.1555986875901,0.9146943092346191,0.9234681725502014,7.0,7.5620045157816295e-06
17,2026-07-01T15:55:33.234992,8.5,8.54,-586.8921121614403,40.24557376105804,-1652.5020370098355,345.02420549542876,0.9128071665763855,0.9212819933891296,7.0,7.559905868220653e-06
18,2026-07-01T15:55:34.055263,9.0,8.54,-590.9473763237474,45.35904101707274,-1652.212881439773,350.80062439199537,0.9120129942893982,0.9213873147964478,7.0,7.546742850696151e-06
19,2026-07-01T15:55:34.875485,9.5,9.04,-601.1168340308359,42.61629512649961,-1648.4648819778522,347.9011951564462,0.9093541502952576,0.9202991724014282,7.0,7.532901354746287e-06
20,2026-07-01T15:55:35.686476,10.0,9.54,-593.8121620056336,42.61786983348429,-1655.9982801925798,347.18194774119183,0.9108960628509521,0.9205384850502014,7.0,7.546471074537862e-06
21,2026-07-01T15:55:36.637602,10.5,10.54,-585.9964975639014,42.09270505409222,-1660.5617810341937,350.8419604503433,0.9132637977600098,0.9209499955177307,7.0,7.553666498372626e-06
22,2026-07-01T15:55:37.478118,11.0,10.54,-585.217411283229,38.01106454979163,-1657.7401029560133,356.945524722978,0.9164047241210938,0.9207589030265808,7.0,7.55760201160708e-06
23,2026-07-01T15:55:38.299421,11.5,11.04,-583.3647685157484,39.767650191206485,-1639.8276141668612,356.7703385709319,0.9155533909797668,0.9203697443008423,7.0,7.565180159485671e-06
24,2026-07-01T15:55:39.130084,12.0,12.04,-582.0140635996358,41.63367796805687,-1653.8393569165783,359.89691928902175,0.9122146368026733,0.917579174041748,7.0,7.562250281600149e-06
25,2026-07-01T15:55:39.970789,12.5,12.04,-579.6094860340236,43.15523859200766,-1635.5383091789554,354.5657487923745,0.910518229007721,0.9152143001556396,7.0,7.567034341913962e-06
26,2026-07-01T15:55:40.811228,13.0,12.55,-586.2779764374136,40.94868042971939,-1640.5722537322436,353.5748644222622,0.902961015701294,0.9193902611732483,7.0,7.55514622323455e-06
27,2026-07-01T15:55:41.661845,13.5,13.05,-584.8784556047758,43.30444207880646,-1631.2759710481623,349.61329532554373,0.9099144339561462,0.9206729531288147,7.0,7.551523733641057e-06
28,2026-07-01T15:55:42.551890,14.0,13.55,-583.9375681814272,42.01082029088866,-1613.726649057353,357.68524332903326,0.8956783413887024,0.9211664795875549,7.0,7.548459906793584e-06
29,2026-07-01T15:55:43.362569,14.5,14.05,-581.017274078331,42.652119710401166,-1648.0389237384952,351.53719358408125,0.918733537197113,0.9124537706375122,7.0,7.555995702973326e-06
30,2026-07-01T15:55:44.173223,15.0,14.55,-586.3614359076018,42.58401363331359,-1643.069345333206,358.47732094232924,0.9182378053665161,0.9178252220153809,7.0,7.557827718689389e-06
31,2026-07-01T15:55:45.143851,15.5,15.55,-590.7769142926554,41.30417053151177,-1632.5906545420003,353.346531909483,0.9163324236869812,0.915363073348999,7.0,7.5436743374490705e-06
32,2026-07-01T15:55:45.984666,16.0,15.55,-585.8240671490785,42.18915585690411,-1627.5374198281497,356.1593522608746,0.913594663143158,0.918401300907135,7.0,7.56028437867779e-06
