sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-06T14:57:35.003950,95.0,95.19,-156.46603541215882,44.12722647830378,1579.7991933955927,364.4647505748435,0.9792286157608032,0.9758526682853699,24.0,7.524899463426162e-06,20,4
1,2026-07-06T14:57:35.431386,95.5,95.69,-150.26956342742778,43.29538751364453,1571.9929771957686,370.4978467099136,0.9792386293411255,0.9759129881858826,25.0,7.56153957527152e-06,20,4
2,2026-07-06T14:57:35.900821,96.0,96.2,-151.44665689847898,42.82061335776234,1576.9257468252908,374.04566154640634,0.9791375994682312,0.9761070609092712,25.0,7.536614209114457e-06,20,4
3,2026-07-06T14:57:36.314232,96.5,96.7,-153.74691012635594,45.588554560090415,1566.8720300815767,375.0987468424137,0.9785058498382568,0.9730813503265381,24.0,7.5390507295740815e-06,20,4
4,2026-07-06T14:57:36.726260,97.0,97.2,-145.5544970385381,46.19521042593988,1571.1217705564923,378.4650766989216,0.9802496433258057,0.974189281463623,25.0,7.572333560300795e-06,20,4
5,2026-07-06T14:57:37.139955,97.5,97.71,-147.5803575743339,46.07946946256561,1571.7835411668057,382.22075285739265,0.9792203903198242,0.9762949347496033,25.0,7.568131115259835e-06,20,4
6,2026-07-06T14:57:37.552667,98.0,98.21,-152.66429907438578,44.21068594849203,1576.1675254121656,380.64919528667815,0.9781224131584167,0.9748659133911133,25.0,7.542534732467011e-06,20,4
7,2026-07-06T14:57:37.965984,98.5,98.7,-143.59162478212966,48.285240271361545,1572.3748436395545,383.2069131065509,0.9779965281486511,0.9760259389877319,25.0,7.5776498016431e-06,20,4
8,2026-07-06T14:57:38.403967,99.0,99.2,-142.26965826848755,46.17631394212367,1567.964483052201,384.18834923475515,0.9799579977989197,0.9756507277488708,25.0,7.578748113604071e-06,20,4
9,2026-07-06T14:57:38.815623,99.5,99.7,-153.60676120471908,46.243632665718906,1568.7014459210332,386.49490129057085,0.9786666035652161,0.9755939841270447,24.0,7.540706423767336e-06,20,4
10,2026-07-06T14:57:39.245022,100.0,100.21,-141.54922982299468,48.32067117851693,1571.5166283329017,388.00819470285205,0.9778076410293579,0.9751912355422974,25.0,7.5833494405361885e-06,20,4
11,2026-07-06T14:57:39.658210,100.5,100.7,-150.9203110888484,47.09948591189459,1569.6281609815196,392.67838194267824,0.9797278642654419,0.9750908017158508,24.0,7.548731754577033e-06,20,4
12,2026-07-06T14:57:40.095841,101.0,101.2,-147.99844227876747,47.03059248131467,1575.1427848418825,391.0615515461541,0.9780624508857727,0.9753785729408264,25.0,7.55324187749837e-06,20,4
13,2026-07-06T14:57:40.507714,101.5,101.7,-142.48106268118136,47.49513104179641,1572.1516289244755,393.1397710891906,0.9781811833381653,0.9734920859336853,26.0,7.580712159010154e-06,20,4
14,2026-07-06T14:57:40.920388,102.0,102.21,-150.66757061780663,48.1285569263855,1566.191362987447,394.9432042633998,0.9802845120429993,0.9754493832588196,24.0,7.5514308721348125e-06,20,4
15,2026-07-06T14:57:41.334334,102.5,102.7,-151.28446207905654,47.24278424750082,1572.3272087532678,396.41831103130244,0.9795223474502563,0.974803626537323,25.0,7.551636495576708e-06,20,4
16,2026-07-06T14:57:41.747728,103.0,103.21,-140.45244640816236,48.21437845705077,1569.4947045645677,398.2182011147961,0.9775217175483704,0.9755454063415527,25.0,7.58400224272711e-06,20,4
17,2026-07-06T14:57:42.160382,103.5,103.71,-150.5553727451479,48.78324135526782,1571.9067619883572,399.74999733414734,0.9781116843223572,0.9751380681991577,25.0,7.5546949759684856e-06,20,4
