sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-06T14:53:01.335020,15.0,15.05,-137.0888722888776,7.800311048631556,1612.3239788107458,43.464668514498044,0.9799192547798157,0.9735663533210754,24.0,7.5574891605936165e-06,20,4
1,2026-07-06T14:53:01.762667,15.5,15.55,-141.75118599378038,5.330383143154904,1613.153455714928,46.89949812483974,0.980921745300293,0.972836971282959,24.0,7.550250303964754e-06,20,4
2,2026-07-06T14:53:02.231897,16.0,16.05,-139.7099720648839,5.757522412750404,1605.31062757771,47.53804180712905,0.9792933464050293,0.9727873802185059,23.0,7.539004375369065e-06,20,4
3,2026-07-06T14:53:02.646151,16.5,16.55,-141.62639046524419,6.600778003048617,1600.4416335810674,47.87148601113586,0.9791144728660583,0.9729664325714111,23.0,7.539004375369065e-06,20,4
4,2026-07-06T14:53:03.075235,17.0,17.05,-140.97603648056975,8.339254514139611,1600.9132583229803,50.53982699668268,0.9798634052276611,0.9734428524971008,23.0,7.554363193702774e-06,20,4
5,2026-07-06T14:53:03.528055,17.5,17.55,-146.50207696657162,5.15795272833202,1599.4133499200689,52.21295316790929,0.9786881804466248,0.9731382131576538,23.0,7.530691718374837e-06,20,4
6,2026-07-06T14:53:03.955633,18.0,18.06,-143.01764408621239,9.033306617639028,1599.96843413217,55.461180000565946,0.9789400100708008,0.9725202322006226,23.0,7.539004375369065e-06,20,4
7,2026-07-06T14:53:04.370223,18.5,18.56,-142.25430487538688,7.1495633872109465,1604.8401838660357,55.31748798821354,0.9803335666656494,0.9729233384132385,24.0,7.55626118497885e-06,20,4
8,2026-07-06T14:53:04.796989,19.0,19.05,-145.70173214160604,9.42462130333297,1603.2398878928507,57.116590718214866,0.9805400371551514,0.9720401763916016,23.0,7.5352307750196976e-06,20,4
9,2026-07-06T14:53:05.234739,19.5,19.56,-145.91549861477688,9.630514241580386,1605.909409908636,58.458241069165524,0.979266345500946,0.9738820791244507,24.0,7.537733056859037e-06,20,4
10,2026-07-06T14:53:05.647579,20.0,20.06,-132.13248205458513,7.59835487784585,1603.413499337912,61.11280336859636,0.9808516502380371,0.9729178547859192,24.0,7.577070755789383e-06,20,4
11,2026-07-06T14:53:06.061556,20.5,20.56,-142.11100653978065,11.366235015448183,1603.3064192629536,64.76139945210889,0.9804155230522156,0.9729164838790894,24.0,7.544058661669111e-06,20,4
12,2026-07-06T14:53:06.474569,21.0,21.06,-147.97600270423573,11.282381868513767,1595.5541367773549,66.36248277878622,0.9795370101928711,0.9741095304489136,23.0,7.5384216611042835e-06,20,4
13,2026-07-06T14:53:06.926846,21.5,21.56,-139.80406080721878,7.294830106548034,1598.980699176027,66.281385369075,0.9802409410476685,0.9726182222366333,24.0,7.565871271141467e-06,20,4
14,2026-07-06T14:53:07.355987,22.0,22.07,-142.87749516457552,10.765090624045115,1599.0114059622283,69.47292275028303,0.9789988994598389,0.9745339155197144,23.0,7.547989169153243e-06,20,4
