sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-06T14:51:52.640657,115.0,115.05,-126.7548577018897,-1.6081695081084035,1876.6920862274128,20.673934325168375,0.9783939719200134,0.9713059663772583,22.0,7.498415166273074e-06,20,4
1,2026-07-06T14:51:53.084495,115.5,115.56,-111.9392270364915,-2.26560967421392,1880.328478331794,21.6160027787555,0.9806827902793884,0.9745142459869385,23.0,7.540348763036188e-06,20,4
2,2026-07-06T14:51:53.537828,116.0,116.06,-121.64375250635203,-0.8991576882544905,1888.0441488799988,22.02227718080394,0.9810558557510376,0.9734179377555847,23.0,7.500826160360799e-06,20,4
3,2026-07-06T14:51:53.951125,116.5,116.56,-126.03127984242747,0.011810302385129035,1889.423592198582,21.638836030033417,0.9799839854240417,0.9738442301750183,23.0,7.493878539396325e-06,20,4
4,2026-07-06T14:51:54.379920,117.0,117.05,-115.94803734275047,-0.39918822061736137,1891.4726796624018,21.856539270665962,0.9803376197814941,0.9729969501495361,23.0,7.5260430145086424e-06,20,4
5,2026-07-06T14:51:54.808893,117.5,117.55,-123.91172424104298,0.49091490247519687,1885.944277115923,23.713118805608246,0.9788523316383362,0.9734858870506287,22.0,7.492739875572694e-06,20,4
6,2026-07-06T14:51:55.261616,118.0,118.06,-123.82983947783941,1.223153650353197,1892.4714375674375,22.918285455089062,0.9809048175811768,0.9717697501182556,22.0,7.49166718877063e-06,20,4
7,2026-07-06T14:51:55.674855,118.5,118.56,-120.44382578402292,0.6826354778604582,1895.4145649218117,21.602224092639517,0.9808884263038635,0.9722011685371399,23.0,7.508604590597784e-06,20,4
8,2026-07-06T14:51:56.086378,119.0,119.05,-124.77426999190357,-1.823510688263923,1892.8300770831993,23.195827561139595,0.9808472990989685,0.9716380834579468,22.0,7.48165189507858e-06,20,4
9,2026-07-06T14:51:56.499913,119.5,119.56,-134.98821317130933,-0.7779052504338324,1895.5921131343348,24.459923593094572,0.9804472923278809,0.9730395674705505,22.0,7.466027746815613e-06,20,4
10,2026-07-06T14:51:56.938289,120.0,120.06,-124.62624753534328,-0.9578155234339647,1889.663341337,22.137230790685862,0.9783840775489807,0.9732476472854614,22.0,7.494523639607948e-06,20,4
11,2026-07-06T14:51:57.351617,120.5,120.56,-126.77611624618294,2.382925344572868,1900.2796221509925,22.430913643329404,0.9808545112609863,0.9721886515617371,22.0,7.471656553259971e-06,20,4
12,2026-07-06T14:51:57.764301,121.0,121.06,-125.96907891653245,-0.14014892163686454,1892.3612080785097,23.387941813271027,0.9793270230293274,0.9739360213279724,22.0,7.490213054986269e-06,20,4
13,2026-07-06T14:51:58.177595,121.5,121.56,-125.38053218100686,-0.21691588714020327,1898.7076709035318,22.723021788988262,0.980661928653717,0.97125244140625,22.0,7.488515826019962e-06,20,4
14,2026-07-06T14:51:58.590193,122.0,122.07,-137.9092946278979,-0.9881286328891292,1900.665031685494,22.478942206362262,0.9804436564445496,0.9730057716369629,22.0,7.44792367263063e-06,20,4
15,2026-07-06T14:51:59.043151,122.5,122.56,-125.83798456005752,2.21285699022701,1902.4161058524624,22.314385326462798,0.9798644185066223,0.9741809368133545,22.0,7.4805545129502365e-06,20,4
16,2026-07-06T14:51:59.472775,123.0,123.06,-129.96292950643692,-0.07361755153397098,1900.7953386884765,24.081993916770443,0.9807296395301819,0.9725595116615295,22.0,7.47082967955732e-06,20,4
17,2026-07-06T14:51:59.885213,123.5,123.56,-117.42786823160714,0.4145416137180291,1903.7538194359513,25.94723434012849,0.9815369844436646,0.9739532470703125,23.0,7.507509849486074e-06,20,4
18,2026-07-06T14:52:00.298864,124.0,124.07,-128.43310167081654,1.968383730854839,1904.4962937792297,23.45762259734329,0.9801832437515259,0.9733913540840149,22.0,7.470495018598619e-06,20,4
19,2026-07-06T14:52:00.734519,124.5,124.56,-142.65152471227339,-0.5361877282848582,1903.6069780096295,21.996294515556656,0.9800653457641602,0.9729261994361877,22.0,7.438469935905502e-06,20,4
20,2026-07-06T14:52:01.148078,125.0,125.06,-111.14163794874912,2.997454745345749,1905.4859971191036,25.647646336292382,0.9808856844902039,0.9739020466804504,23.0,7.535025598289003e-06,20,4
21,2026-07-06T14:52:01.561945,124.5,124.56,-127.97053149406565,-0.3696624646545388,1907.9126205825014,24.823287229810376,0.9801843762397766,0.973170816898346,22.0,7.464532693341393e-06,20,4
22,2026-07-06T14:52:01.973435,124.0,124.06,-108.24457077367697,-2.4171752214897424,1899.5473834031145,24.757543213199824,0.9799950122833252,0.9735279083251953,23.0,7.546451188861773e-06,20,4
23,2026-07-06T14:52:02.387722,123.5,123.55,-130.43179851112654,0.330294790037442,1904.130568082037,23.51076895807637,0.9785170555114746,0.9740723371505737,21.0,7.46128788402795e-06,20,4
24,2026-07-06T14:52:02.799561,123.0,123.05,-121.09063667798182,0.020864867547061294,1899.767055027478,26.04525984992506,0.9786260724067688,0.9743736386299133,22.0,7.5000487606622705e-06,20,4
