sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-06T14:54:09.533314,35.0,35.09,-174.45273226796417,14.123940622375812,1587.2377155144932,116.0885799411335,0.9781767725944519,0.9714668393135071,21.0,7.4198265493829226e-06,20,4
1,2026-07-06T14:54:09.948288,35.5,35.59,-182.49043039453682,14.191259345971048,1586.7153064723243,120.61074472439941,0.9768986105918884,0.9736679792404175,21.0,7.3937185565164165e-06,20,4
2,2026-07-06T14:54:10.432833,36.0,36.1,-178.65208211936988,15.214031532523222,1581.7230916541303,124.81954281771323,0.9767469763755798,0.9734274744987488,20.0,7.412289832223807e-06,20,4
3,2026-07-06T14:54:10.845403,36.5,36.59,-186.33704588137334,12.834255601919722,1587.7156390843447,124.66325314948335,0.978725790977478,0.9715043306350708,21.0,7.3951929311032015e-06,20,4
4,2026-07-06T14:54:11.274059,37.0,37.1,-181.98534312919946,14.690047783369664,1589.726539903786,126.01356438884977,0.9790382981300354,0.9725005030632019,20.0,7.390030660352465e-06,20,4
5,2026-07-06T14:54:11.688157,37.5,37.6,-181.55584179912694,14.390459779533558,1584.5697682056925,128.5598655830836,0.9767971634864807,0.9732212424278259,20.0,7.391439375326393e-06,20,4
6,2026-07-06T14:54:12.123872,38.0,38.1,-188.9979070087429,15.571883694792632,1584.2768727065413,133.33634554437594,0.9775336384773254,0.9732723236083984,20.0,7.385001726787848e-06,20,4
7,2026-07-06T14:54:12.536653,38.5,38.6,-185.10444398911204,12.502779781643767,1585.1299702154938,133.57097688509384,0.9771074056625366,0.974876344203949,20.0,7.384443888375599e-06,20,4
8,2026-07-06T14:54:12.949893,39.0,39.1,-183.64941473526414,13.928283279528841,1580.5928457158734,133.73199067427777,0.977371096611023,0.9722899198532104,20.0,7.385585556298872e-06,20,4
9,2026-07-06T14:54:13.363279,39.5,39.6,-187.13975276681595,14.158584176038858,1583.7524952806416,138.44193926546723,0.9770400524139404,0.9729182124137878,20.0,7.385896950910241e-06,20,4
10,2026-07-06T14:54:13.776758,40.0,40.1,-181.7530738489586,18.106374586641323,1585.9944843500853,137.77701924118446,0.9781864285469055,0.9717701077461243,20.0,7.391549746827644e-06,20,4
11,2026-07-06T14:54:14.230841,40.5,40.6,-184.4635382463457,13.139355080202222,1581.9030019271304,143.35148196696537,0.9766048192977905,0.9736738204956055,20.0,7.3919068423880465e-06,20,4
12,2026-07-06T14:54:14.643675,41.0,41.11,-187.8101842655451,15.635265650926158,1585.2173664531438,144.40811035368824,0.9784039258956909,0.9728217124938965,20.0,7.382634446858374e-06,20,4
13,2026-07-06T14:54:15.057107,41.5,41.6,-193.34882240742445,15.54275161557598,1585.033913089428,145.3525408677524,0.9783688187599182,0.9736081957817078,20.0,7.370938911485457e-06,20,4
14,2026-07-06T14:54:15.468503,42.0,42.11,-188.07001091801794,16.784014396253042,1585.1173725596163,145.1434985155356,0.9781222343444824,0.9717651605606079,20.0,7.3814219152431545e-06,20,4
15,2026-07-06T14:54:15.922984,42.5,42.61,-184.57849185622763,15.793523702886887,1583.9524830676964,148.7247758754529,0.9776634573936462,0.9718916416168213,20.0,7.387168615173284e-06,20,4
16,2026-07-06T14:54:16.334499,43.0,43.11,-187.25785579066724,14.313299137284048,1579.709828774212,152.09071205521468,0.9775593876838684,0.9737842082977295,20.0,7.378945597890923e-06,20,4
17,2026-07-06T14:54:16.765096,43.5,43.61,-194.38497960334644,14.042449535918422,1585.3083057815093,152.12102516466985,0.9784730076789856,0.9726263880729675,20.0,7.365088389762679e-06,20,4
