sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-06T14:47:18.510541,35.0,35.03,-187.57319086435018,0.10629272146616131,1663.8054805842694,2.655349652923178,0.977022647857666,0.9713033437728882,18.0,7.3183932264816025e-06,20,4
1,2026-07-06T14:47:18.923923,35.5,35.54,-188.65186514885863,-0.9979705515434034,1667.714296997001,5.354397424671333,0.976284384727478,0.9728490710258484,18.0,7.31237887450192e-06,20,4
2,2026-07-06T14:47:19.377555,36.0,36.04,-195.7738711638376,-3.097448638873175,1670.0302972947247,6.47165203030454,0.9770509600639343,0.9732046127319336,18.0,7.301653999900723e-06,20,4
3,2026-07-06T14:47:19.805273,36.5,36.53,-185.679999392014,-3.0553252270328812,1668.9713068475248,3.1490202926215716,0.9766810536384583,0.9715064167976379,19.0,7.331962931575537e-06,20,4
4,2026-07-06T14:47:20.235088,37.0,37.03,-192.68154032266466,-3.349401756422594,1669.878731747449,3.569467057532165,0.9755330085754395,0.9717777967453003,18.0,7.315758126090323e-06,20,4
5,2026-07-06T14:47:20.671912,37.5,37.54,-193.2547336650896,-0.3814727670396678,1675.531929822464,2.384500051557552,0.9763888716697693,0.9717815518379211,19.0,7.319241802230676e-06,20,4
6,2026-07-06T14:47:21.085184,38.0,38.04,-179.05205769347958,-2.7435332440654747,1676.4409294293728,4.4221708897384815,0.9774366021156311,0.9720903038978577,19.0,7.355164787151684e-06,20,4
7,2026-07-06T14:47:21.514307,38.5,38.53,-184.87611147633288,-0.7660949480487034,1679.6450644664583,5.629183793498669,0.9776936769485474,0.9713450074195862,19.0,7.343183811376665e-06,20,4
8,2026-07-06T14:47:21.966675,39.0,39.03,-179.50399859808385,-2.360879446787294,1683.1015462978394,4.746560528583359,0.977475643157959,0.9712392091751099,20.0,7.364570868189524e-06,20,4
9,2026-07-06T14:47:22.396480,39.5,39.54,-174.16416721302085,-0.7558593526482582,1681.9161856151186,2.9427336776279844,0.9778051972389221,0.9701349139213562,19.0,7.369242817561377e-06,20,4
10,2026-07-06T14:47:22.825565,40.0,40.04,-167.9476177142351,-3.8970061103464104,1686.024989814905,4.577673204476014,0.9777604937553406,0.972417414188385,20.0,7.3936276355491884e-06,20,4
11,2026-07-06T14:47:23.364793,40.5,40.54,-167.7629833202809,-2.007751405471936,1683.6007284119842,5.319753871008288,0.9776302576065063,0.975798487663269,20.0,7.4081371647628455e-06,20,4
12,2026-07-06T14:47:23.810058,41.0,41.04,-151.78088845597813,0.3680877576698549,1684.728612289764,4.967806859931443,0.9788292050361633,0.9732859134674072,22.0,7.462382439781043e-06,20,4
13,2026-07-06T14:47:24.238159,41.5,41.54,-151.04116984992288,-2.177819759817794,1683.5708089792752,4.309185663587414,0.9785122275352478,0.9744328260421753,21.0,7.467614929405556e-06,20,4
14,2026-07-06T14:47:24.706856,42.0,42.04,-141.1272083510994,-0.8141235110815614,1688.9996113089728,5.463445883360691,0.9795781970024109,0.9754421710968018,22.0,7.494214247882863e-06,20,4
15,2026-07-06T14:47:25.175887,42.5,42.54,-133.34421907929936,0.5224090421688743,1692.5198687732336,7.19562356651295,0.980019211769104,0.9722431302070618,23.0,7.53073802146878e-06,20,4
16,2026-07-06T14:47:25.635523,43.0,43.04,-134.70949003502028,-4.171398802427575,1690.4081867067725,7.904635386366863,0.9779446125030518,0.9732112288475037,22.0,7.523557830253362e-06,20,4
17,2026-07-06T14:47:26.120354,43.5,43.54,-162.0314435727778,-0.11810302385129035,1688.8771778409136,7.281445097178221,0.9776210188865662,0.9743590950965881,20.0,7.419292147804743e-06,20,4
