sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-14T17:34:52.729544,95.0,95.14,-461.9166733522434,6.549600026046392,-813.9093509316444,59.56289801892126,0.9806702136993408,0.9693503379821777,23.0,7.486457300963569e-06,20,4
1,2026-07-14T17:34:53.488522,95.5,95.63,-460.73328105325345,4.4091795571148396,-808.9757939486299,59.52628608152736,0.9801489114761353,0.9707048535346985,23.0,7.485517012990231e-06,20,4
2,2026-07-14T17:34:54.184542,96.0,96.14,-459.9695481656818,0.05393371422542259,-808.7077000844874,59.63612189370906,0.9815078973770142,0.9698904156684875,23.0,7.488515826019962e-06,20,4
3,2026-07-14T17:34:54.881040,96.5,96.64,-448.90368850756204,4.7520720030297525,-811.2453403903055,59.597147895838134,0.9782492518424988,0.9705865979194641,22.0,7.506883412829469e-06,20,4
4,2026-07-14T17:34:55.460348,97.0,97.14,-457.73228321719216,2.1849059412488714,-813.9884799576248,55.83635393966688,0.9785189032554626,0.9715960025787354,22.0,7.478301113113633e-06,20,4
5,2026-07-14T17:34:56.056627,97.5,97.63,-458.279887571116,2.934466465958394,-808.900208013365,58.26140269608004,0.9780494570732117,0.9725326299667358,22.0,7.479260203235754e-06,20,4
6,2026-07-14T17:34:56.668179,98.0,98.14,-459.1243241916527,3.7123717163922265,-810.9225254584453,58.450761210988276,0.9795153141021729,0.9690300226211548,22.0,7.493226912910032e-06,20,4
7,2026-07-14T17:34:57.278166,98.5,98.64,-467.8411147053703,1.2326018922613002,-805.4362463238067,56.76385635364568,0.9791381359100342,0.9702224731445312,22.0,7.464263877766389e-06,20,4
8,2026-07-14T17:34:58.028874,99.0,99.14,-457.95864734624047,2.3675719514722005,-800.2708137372974,59.955787411599886,0.9805891513824463,0.9691619873046875,23.0,7.493161095203686e-06,20,4
9,2026-07-14T17:34:58.640229,99.5,99.63,-460.6120286154328,7.217669464298524,-805.0575292939902,60.44158451637486,0.9783087968826294,0.9704464077949524,22.0,7.4869044723451155e-06,20,4
10,2026-07-14T17:34:59.439436,100.0,100.14,-465.9601272121654,2.2171874344348907,-802.7765662266756,57.14651015092386,0.979338526725769,0.9698600769042969,22.0,7.4670967624600684e-06,20,4
11,2026-07-14T17:35:00.136140,100.5,100.64,-464.52438811887987,2.1234923688462004,-802.0132270158501,57.44098035705974,0.9795359373092651,0.9697479009628296,22.0,7.4678182705617754e-06,20,4
12,2026-07-14T17:35:00.731705,101.0,101.14,-458.1523363053566,5.615011430636514,-801.7778083216399,60.138847098569386,0.9784298539161682,0.9703001976013184,22.0,7.493562592205221e-06,20,4
13,2026-07-14T17:35:01.374615,101.5,101.63,-459.0215745609021,4.634756332670804,-801.5258552040905,58.62476633279584,0.9788848757743835,0.9712488055229187,22.0,7.4762650966657335e-06,20,4
14,2026-07-14T17:35:02.124578,102.0,102.13,-455.6867388440878,2.555355759395752,-792.3398020089371,59.41526923910715,0.9797186851501465,0.9700551629066467,23.0,7.496939967496308e-06,20,4
15,2026-07-14T17:35:02.720325,102.5,102.64,-467.3147688957397,2.7474700115271844,-792.5811258543399,59.0267102906364,0.9808611273765564,0.9703308343887329,23.0,7.474945266107569e-06,20,4
16,2026-07-14T17:35:03.432589,103.0,103.14,-458.3893297065515,3.5556883714161813,-792.4205057419022,57.78623486345168,0.97974693775177,0.9700755476951599,22.0,7.4762650966657335e-06,20,4
17,2026-07-14T17:35:04.247955,103.5,103.63,-456.31662163796136,5.835076731746085,-793.0240121937823,57.69175244437065,0.9802709817886353,0.9704582095146179,22.0,7.480646502875242e-06,20,4
18,2026-07-14T17:35:04.857806,104.0,104.13,-451.9538959368947,2.789593423367478,-791.8622721158317,57.92913952231174,0.9789230823516846,0.9717620611190796,22.0,7.488246146755296e-06,20,4
19,2026-07-14T17:35:05.554054,104.5,104.63,-457.82479725254234,1.6691894037649035,-786.9515483840951,58.94206979020964,0.9811534881591797,0.9708178043365479,23.0,7.492779363907201e-06,20,4
20,2026-07-14T17:35:06.268472,105.0,105.14,-460.02545026363805,3.5060851013986394,-781.021989233268,56.71149734640494,0.9804766178131104,0.9685888290405273,23.0,7.4747023376175955e-06,20,4
21,2026-07-14T17:35:06.964872,104.5,104.63,-457.21459829597734,4.312728754302952,-790.6729746656492,58.15589732810622,0.9786344766616821,0.9696438908576965,22.0,7.4811787525049134e-06,20,4
22,2026-07-14T17:35:07.590733,104.0,104.13,-451.92358282743953,1.66367792931851,-788.6801829765318,56.44852127996273,0.9796862602233887,0.9706610441207886,22.0,7.489515697310668e-06,20,4
23,2026-07-14T17:35:08.326063,103.5,103.63,-456.81698478234466,1.6829680898808874,-785.7323315012036,60.23529790138127,0.9801526069641113,0.9698634147644043,23.0,7.495260964992022e-06,20,4
24,2026-07-14T17:35:09.024534,103.0,103.13,-459.66484236414544,2.9939116546302103,-790.3056742614717,58.779481294041034,0.9788352847099304,0.9704446792602539,23.0,7.471282480011414e-06,20,4
25,2026-07-14T17:35:09.821069,102.5,102.64,-452.69518924993463,2.397097707435023,-790.6021128513385,55.45566852611955,0.9795439839363098,0.9704033136367798,22.0,7.489943314600367e-06,20,4
26,2026-07-14T17:35:10.550526,102.0,102.14,-462.01902930624783,1.798709053255152,-793.6271249689162,57.60671826719772,0.9783711433410645,0.9704986214637756,22.0,7.470206303543122e-06,20,4
27,2026-07-14T17:35:11.232114,101.5,101.63,-456.9520159062813,3.389950461278204,-785.7957134573371,58.491703592590056,0.9799656867980957,0.9696749448776245,23.0,7.478898887722637e-06,20,4
28,2026-07-14T17:35:11.857408,101.0,101.14,-463.98386994638713,3.7395354118780233,-789.8836527895764,60.98603945632931,0.9805907607078552,0.9693712592124939,23.0,7.48227622620793e-06,20,4
29,2026-07-14T17:35:12.382735,100.5,100.64,-455.2804644420394,2.4030028586275876,-792.8885873930994,58.162196156044956,0.9786137938499451,0.9699922204017639,22.0,7.484110089355902e-06,20,4
30,2026-07-14T17:35:13.079909,100.0,100.14,-453.2912158436375,4.772936870576814,-790.695414240181,61.97456176596461,0.9785743355751038,0.971009373664856,23.0,7.500450626717251e-06,20,4
31,2026-07-14T17:35:13.730128,99.5,99.64,-458.7436387781054,4.253677242377307,-793.7495584369753,57.892921261664014,0.9793527722358704,0.9719962477684021,22.0,7.478990857288077e-06,20,4
32,2026-07-14T17:35:14.427111,99.0,99.14,-462.9331467108568,7.374352809274569,-794.2471658441355,60.99548769823741,0.9792832732200623,0.9710971713066101,23.0,7.4848266669461e-06,20,4
33,2026-07-14T17:35:15.069843,98.5,98.64,-468.4143080477952,3.9450346733792685,-796.4167183922837,59.662498235702515,0.9786862134933472,0.969623327255249,22.0,7.4753457870723176e-06,20,4
34,2026-07-14T17:35:15.681293,98.0,98.14,-456.2520586515893,1.797134346270468,-796.3242043569335,56.93116897076834,0.9798998832702637,0.9693832993507385,22.0,7.482295942776384e-06,20,4
35,2026-07-14T17:35:16.376784,97.5,97.64,-456.71974662604043,1.626278638432268,-799.3992134212749,60.72621280385647,0.9784181714057922,0.9708620309829712,22.0,7.493628413438198e-06,20,4
36,2026-07-14T17:35:17.026478,97.0,97.14,-459.012126318994,1.3979461256531067,-797.0210121976561,57.01974623865681,0.9799361824989319,0.9699754118919373,22.0,7.472824832396328e-06,20,4
37,2026-07-14T17:35:17.724604,96.5,96.64,-457.36380178277614,2.177032406325452,-795.3691445707227,58.20983104233164,0.9814434051513672,0.9714475274085999,23.0,7.4971441071654516e-06,20,4
38,2026-07-14T17:35:18.437713,96.0,96.14,-463.57247774663847,2.153018124809023,-803.0155280116014,60.008933772332966,0.9785043597221375,0.9714002013206482,22.0,7.481474463106885e-06,20,4
39,2026-07-14T17:35:19.046974,95.5,95.64,-461.0175156639889,1.747924752999097,-800.3649024796323,58.242506212263834,0.9801480770111084,0.9697018265724182,23.0,7.4885355590303885e-06,20,4
40,2026-07-14T17:35:19.892300,95.0,95.14,-460.2549638066557,0.5570525958319195,-808.4514165227301,59.682575749757234,0.9790685176849365,0.969913899898529,22.0,7.490456487575935e-06,20,4
41,2026-07-14T17:35:20.589697,95.5,95.64,-468.21274555375567,2.0254668590496294,-800.3900977913872,56.96305678720819,0.9788966178894043,0.9704518914222717,22.0,7.460239358450049e-06,20,4
42,2026-07-14T17:35:21.529059,96.0,96.14,-463.43980868317885,3.205709744070191,-796.677726074995,57.925202754850034,0.9789412617683411,0.9712530374526978,23.0,7.4731333410791165e-06,20,4
43,2026-07-14T17:35:22.225291,96.5,96.64,-457.39096547826193,4.170611448935233,-802.3057288382552,59.349918899242766,0.9796675443649292,0.9698865413665771,22.0,7.49376663990934e-06,20,4
44,2026-07-14T17:35:22.939503,97.0,97.14,-461.4985886478098,3.3312926260987297,-796.1998025051435,60.60417301254347,0.9801586866378784,0.9712313413619995,23.0,7.4877068173610046e-06,20,4
45,2026-07-14T17:35:23.635703,97.5,97.63,-460.4616440983955,2.43252861459041,-798.740985901677,58.10235729062697,0.9796496033668518,0.9685041308403015,22.0,7.472306303943229e-06,20,4
46,2026-07-14T17:35:24.278601,98.0,98.13,-462.019422982994,3.3730223611928523,-799.9385505635291,58.56099069991615,0.9801769852638245,0.9700416922569275,22.0,7.475056884547347e-06,20,4
47,2026-07-14T17:35:24.887858,98.5,98.64,-461.3753678262583,2.3175750047084875,-795.1632516324753,59.499909739533905,0.9794799089431763,0.971388578414917,23.0,7.487397707050523e-06,20,4
48,2026-07-14T17:35:25.483728,99.0,99.14,-456.55007194844075,2.3297789838397875,-796.0336709182593,57.10517409257591,0.9805595278739929,0.9702448844909668,22.0,7.481625608595033e-06,20,4
