sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-14T17:36:28.613222,115.0,115.12,-471.3869611581322,2.335290458286181,-768.9538285793969,56.787083281669766,0.9803498387336731,0.9709902405738831,23.0,7.512833372602369e-06,20,4
1,2026-07-14T17:36:29.223936,115.5,115.62,-470.6425184311229,1.9105132491677068,-767.1661424750346,57.978349115583114,0.9796432256698608,0.9725620746612549,23.0,7.514126892100087e-06,20,4
2,2026-07-14T17:36:29.734094,116.0,116.12,-463.0063705856446,4.846948098856956,-760.9373889971175,56.60244888771558,0.9807725548744202,0.9714628458023071,23.0,7.493786386756216e-06,20,4
3,2026-07-14T17:36:30.242917,116.5,116.62,-462.9048019851325,2.2553740788134746,-756.3258595924708,56.75558914197609,0.9810818433761597,0.9729748368263245,23.0,7.492937319326406e-06,20,4
4,2026-07-14T17:36:30.736349,117.0,117.12,-462.7473312866641,1.748712106491439,-757.1348653058521,58.67948740051361,0.9795135259628296,0.9717941880226135,23.0,7.4923581657348055e-06,20,4
5,2026-07-14T17:36:31.261926,117.5,117.61,-465.9124923258787,1.4018828931148164,-760.7437000380014,57.79253369139042,0.9784980416297913,0.971764087677002,23.0,7.4876213174877955e-06,20,4
6,2026-07-14T17:36:31.771231,118.0,118.12,-463.84529573173495,2.9805266452603973,-755.1145162445027,56.09421220840886,0.98084956407547,0.9711398482322693,23.0,7.491798798517269e-06,20,4
7,2026-07-14T17:36:32.318764,118.5,118.62,-459.60264143825043,5.390615685319062,-757.6151509361807,57.543336311064195,0.9792647361755371,0.9722553491592407,23.0,7.500088287516158e-06,20,4
8,2026-07-14T17:36:32.829543,119.0,119.12,-459.69476179685444,4.766638042638078,-757.5116139519378,56.06429277569987,0.9795172810554504,0.9721562266349792,24.0,7.53138629467816e-06,20,4
9,2026-07-14T17:36:33.322800,119.5,119.62,-463.57523348386167,3.476165668689646,-752.1296591550345,58.15117320715217,0.9805085062980652,0.9722524881362915,24.0,7.518999387337417e-06,20,4
10,2026-07-14T17:36:33.848256,120.0,120.11,-462.8630722500384,3.546633806254249,-754.1586691047996,57.319727919239085,0.980593740940094,0.972058892250061,23.0,7.5230688214971e-06,20,4
11,2026-07-14T17:36:34.373740,120.5,120.62,-468.2025099583552,3.3434966052300297,-747.3539665472344,56.657169955433346,0.981683611869812,0.9725456833839417,24.0,7.51578371423614e-06,20,4
12,2026-07-14T17:36:34.921216,121.0,121.11,-459.5526444914867,5.167007293493953,-750.123088779801,58.82987191755092,0.9790593981742859,0.9743283987045288,24.0,7.534264507607166e-06,20,4
13,2026-07-14T17:36:35.432078,121.5,121.62,-471.6310407407582,2.6872374693630263,-753.2437643466983,57.42877637792844,0.9799516201019287,0.9731556177139282,23.0,7.509435645239069e-06,20,4
14,2026-07-14T17:36:35.957421,122.0,122.12,-465.42630154435756,3.5883635413483717,-751.2875845949748,56.76110061642248,0.9804839491844177,0.972802996635437,23.0,7.526089289019637e-06,20,4
15,2026-07-14T17:36:36.480993,122.5,122.62,-460.05655072658556,3.986764408473391,-749.4876945114811,58.352735701191705,0.9812816381454468,0.9743849635124207,23.0,7.531498755914684e-06,20,4
16,2026-07-14T17:36:37.030507,123.0,123.11,-470.2815168548841,-0.0035430907155387104,-743.3081506268354,58.16849498398369,0.9801820516586304,0.9724037647247314,23.0,7.481316749331283e-06,20,4
17,2026-07-14T17:36:37.539777,123.5,123.6,-456.7732866635197,-1.3129119484801777,-740.6579187716125,56.67882217647275,0.9801088571548462,0.9737120866775513,23.0,7.5043847804639055e-06,20,4
18,2026-07-14T17:36:38.078697,124.0,124.11,-456.741792523826,3.4789214059128426,-740.0551996732247,58.15196056064451,0.9805479049682617,0.9726842045783997,23.0,7.506151537268727e-06,20,4
19,2026-07-14T17:36:38.628190,124.5,124.61,-469.21347184252227,2.7565245766891167,-747.5700950808823,55.06120442645624,0.9799163937568665,0.9740044474601746,23.0,7.51578371423614e-06,20,4
20,2026-07-14T17:36:39.137708,125.0,125.1,-464.34683990635676,3.7722105818102136,-745.7954003091436,57.917722896672785,0.9794480204582214,0.9733688235282898,23.0,7.526109121040023e-06,20,4
21,2026-07-14T17:36:39.630916,124.5,124.61,-466.2856978812488,3.3360167470527813,-736.3010982217384,56.76543106063036,0.9817917346954346,0.9740943312644958,24.0,7.52201822100627e-06,20,4
22,2026-07-14T17:36:40.172483,124.0,124.11,-466.0916152453865,3.660012709151488,-744.9608056072611,55.76903521607164,0.9785497188568115,0.9749364256858826,23.0,7.525441471756458e-06,20,4
23,2026-07-14T17:36:40.753310,123.5,123.61,-470.8621900554863,1.8644530698657036,-738.9064509278978,58.82750985707389,0.9806846976280212,0.9729599356651306,24.0,7.519937275911808e-06,20,4
24,2026-07-14T17:36:41.260959,123.0,123.11,-459.40698409540346,2.74983207200421,-742.9880914321984,58.39131602231646,0.9795804023742676,0.9740826487541199,23.0,7.510979276470006e-06,20,4
