sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-14T17:31:21.607151,55.0,55.14,-483.90981845383067,-0.49485166993690655,-939.7792233081418,52.04721525777131,0.9758267998695374,0.9709914326667786,20.0,7.305182292664798e-06,20,4
1,2026-07-14T17:31:22.289773,55.5,55.63,-481.1115641420474,2.1581359225092456,-936.0282712706248,52.096818527788855,0.9769408702850342,0.9735098481178284,20.0,7.312243993823597e-06,20,4
2,2026-07-14T17:31:22.884818,56.0,56.13,-477.6393352408195,-0.8597900136373937,-930.0636748893885,53.317216440918855,0.9763603806495667,0.9696181416511536,21.0,7.3177889976667355e-06,20,4
3,2026-07-14T17:31:23.480515,56.5,56.64,-475.8083446943783,3.3427092517376877,-931.7214476675144,50.863822958781384,0.9764351844787598,0.9720257520675659,20.0,7.320270510811158e-06,20,4
4,2026-07-14T17:31:24.074371,57.0,57.14,-469.07017350691603,0.9562408164492808,-929.014920037589,50.924842854437884,0.9763189554214478,0.9721294641494751,20.0,7.330192104024782e-06,20,4
5,2026-07-14T17:31:24.670684,57.5,57.63,-471.0842237403267,1.738082834344823,-927.2874664753908,49.9319901005947,0.9750685691833496,0.9734100699424744,20.0,7.323441128307354e-06,20,4
6,2026-07-14T17:31:25.454099,58.0,58.13,-488.56386494706385,4.7642759821610525,-926.8843414873118,53.305406138533726,0.9770535826683044,0.9718935489654541,20.0,7.2991723862532255e-06,20,4
7,2026-07-14T17:31:26.266611,58.5,58.63,-478.29205128597096,1.4629027887713164,-922.2232088126475,50.76579744898481,0.9748943448066711,0.9721240997314453,20.0,7.311126506765847e-06,20,4
8,2026-07-14T17:31:26.948907,59.0,59.14,-471.3326337671606,-1.3278716648346744,-922.1767549565993,55.08088826376479,0.9758185148239136,0.970102071762085,20.0,7.3234668590141425e-06,20,4
9,2026-07-14T17:31:27.558658,59.5,59.63,-471.338145241607,3.2340544697945006,-917.4963321213727,53.687272582319565,0.9778107404708862,0.9680599570274353,20.0,7.324451126413842e-06,20,4
10,2026-07-14T17:31:28.170723,60.0,60.14,-471.6806440107757,2.4254424331593327,-917.451059295563,53.72664025693666,0.9775657653808594,0.9700821042060852,20.0,7.323286745965152e-06,20,4
11,2026-07-14T17:31:28.796290,60.5,60.64,-469.41700272029266,3.206890774308704,-914.6283970255172,51.819670098484494,0.9752482771873474,0.9741172194480896,20.0,7.329702787120216e-06,20,4
12,2026-07-14T17:31:29.446707,61.0,61.14,-471.3554670184385,1.4707763236947358,-914.5339146064362,54.79114217858296,0.9765660762786865,0.9713462591171265,20.0,7.3234668590141425e-06,20,4
13,2026-07-14T17:31:30.119451,61.5,61.63,-472.19990363897523,1.0747375170467421,-912.4549077099073,54.25928489450598,0.9771875143051147,0.9699296355247498,20.0,7.319756138449253e-06,20,4
14,2026-07-14T17:31:30.901216,62.0,62.14,-472.06014839408454,1.883743230428081,-912.2348424087977,54.798228360014036,0.9774160385131836,0.9691150188446045,20.0,7.322283340065394e-06,20,4
15,2026-07-14T17:31:31.700756,62.5,62.64,-471.4031019047252,-0.8361694088671356,-908.3098852494732,54.097877428575885,0.9770390391349792,0.9700424671173096,20.0,7.3233575041346825e-06,20,4
16,2026-07-14T17:31:32.515180,63.0,63.14,-463.2626541474019,-0.9523040489875712,-908.3236639355891,56.45993790560169,0.9768060445785522,0.9691725373268127,20.0,7.336498199733251e-06,20,4
17,2026-07-14T17:31:33.485760,63.5,63.63,-475.842200894549,-0.24289855238748714,-906.711557660019,53.70223229867406,0.976189136505127,0.968924880027771,20.0,7.3132974138493375e-06,20,4
18,2026-07-14T17:31:34.369687,64.0,64.14,-465.3711867998936,2.7435332440654747,-904.1652564657852,55.867060725868214,0.9773922562599182,0.9697036147117615,20.0,7.333991859708237e-06,20,4
19,2026-07-14T17:31:35.199890,64.5,64.64,-468.69303118408425,1.675488231703639,-898.470328655676,53.59908899117727,0.9780089855194092,0.9713141322135925,20.0,7.324940092727593e-06,20,4
20,2026-07-14T17:31:35.982158,65.0,65.14,-470.1460920542013,3.3710539774619974,-895.8626138890395,53.84395592729561,0.977902352809906,0.9694152474403381,20.0,7.325589953738875e-06,20,4
21,2026-07-14T17:31:36.663861,64.5,64.64,-472.09124885703204,2.7561308999429457,-897.1932412910974,53.671131835726555,0.9764618277549744,0.9692333340644836,20.0,7.323910727936528e-06,20,4
22,2026-07-14T17:31:37.390894,64.0,64.14,-462.71426243998576,-0.08031005621887743,-900.4217842864455,57.21225416753441,0.9769759774208069,0.969852089881897,20.0,7.332542568045717e-06,20,4
23,2026-07-14T17:31:38.103941,63.5,63.64,-465.97311854478903,-0.5735870191711001,-897.2424508843687,53.854191522696055,0.9770405888557434,0.9680904150009155,20.0,7.3272438204865705e-06,20,4
24,2026-07-14T17:31:38.815189,63.0,63.14,-473.8328747820924,0.9212035860400647,-901.4697517847526,55.52810504741501,0.9771264791488647,0.9695158004760742,20.0,7.3139912123504096e-06,20,4
25,2026-07-14T17:31:39.582525,62.5,62.64,-468.39068744302494,0.6015380681492388,-899.7840279576485,56.42253861471545,0.9763927459716797,0.9685978889465332,20.0,7.322302635036115e-06,20,4
26,2026-07-14T17:31:40.381654,62.0,62.14,-468.75562578672543,-0.04133605834795162,-902.7263679585303,55.85800616070628,0.9777156114578247,0.970064103603363,20.0,7.333437874411289e-06,20,4
27,2026-07-14T17:31:41.164383,61.5,61.63,-470.1268018936389,3.9202330383704975,-904.0896705305204,54.81594381359173,0.9760706424713135,0.9722791314125061,20.0,7.3235569171998e-06,20,4
28,2026-07-14T17:31:41.977407,61.0,61.14,-476.9161510581034,0.08739623764995486,-901.4851051778533,51.629130553337745,0.9779393076896667,0.9706531167030334,20.0,7.3103880314699845e-06,20,4
29,2026-07-14T17:31:42.792847,60.5,60.64,-467.05612327350536,1.1062316567404196,-902.8802955662832,54.70965109212557,0.9776040315628052,0.9698426723480225,20.0,7.328672753033586e-06,20,4
30,2026-07-14T17:31:43.489966,60.0,60.14,-469.96893751842435,4.989065404224675,-906.6824255808024,53.3302077735425,0.975322425365448,0.9696256518363953,20.0,7.332851726233097e-06,20,4
