sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-14T17:28:20.078215,15.0,15.07,-801.3916114336462,3.8828337474842556,-1050.3689264587592,73.3325295697432,0.9732550382614136,0.9692343473434448,20.0,6.792900959025903e-06,20,4
1,2026-07-14T17:28:20.531454,15.5,15.57,-800.9845496781054,11.543389551225118,-1042.2831997691537,72.74988798541017,0.9763306975364685,0.9680917263031006,21.0,6.813864271300762e-06,20,4
2,2026-07-14T17:28:21.011279,16.0,16.07,-785.1803967030719,7.155468538403511,-1042.7571865715436,70.40121251775417,0.9736652374267578,0.9689028263092041,21.0,6.833157474661226e-06,20,4
3,2026-07-14T17:28:21.471739,16.5,16.57,-768.7219529759022,6.671246140613221,-1043.82680629089,70.30948583589634,0.9750940203666687,0.9681320190429688,20.0,6.849382151161045e-06,20,4
4,2026-07-14T17:28:21.912865,17.0,17.08,-789.615558925434,12.993301007372793,-1041.696621417359,67.75688581372378,0.9751165509223938,0.9686007499694824,20.0,6.81410966359558e-06,20,4
5,2026-07-14T17:28:22.374073,17.5,17.58,-753.9760030945763,0.49091490247519687,-1042.0210110562039,67.04708664037753,0.9745833873748779,0.9689886569976807,21.0,6.8896163350418414e-06,20,4
6,2026-07-14T17:28:22.814272,18.0,18.07,-724.7061370167648,-1.0011199655127712,-1038.6125577878556,68.37259624473518,0.9761010408401489,0.9685574173927307,21.0,6.940241581880127e-06,20,4
7,2026-07-14T17:28:23.274772,18.5,18.58,-746.4587456264417,4.637512069894001,-1037.6858427273692,66.74631760630291,0.9734560251235962,0.968822181224823,21.0,6.899293595043774e-06,20,4
8,2026-07-14T17:28:23.716100,19.0,19.08,-744.9730095863924,2.2919860162073746,-1039.9746793296072,62.677274757879786,0.973731517791748,0.9708507061004639,20.0,6.887468349031422e-06,20,4
9,2026-07-14T17:28:24.176478,19.5,19.58,-753.2941549702082,-0.9326202116790228,-1036.4071806558059,61.50844849849818,0.9742519855499268,0.968829333782196,20.0,6.879155003207084e-06,20,4
10,2026-07-14T17:28:24.615771,20.0,20.08,-736.7199702796643,2.9635985451750457,-1037.3575163210626,62.71821713948157,0.9744842648506165,0.9706231951713562,20.0,6.920038170269403e-06,20,4
11,2026-07-14T17:28:25.078994,20.5,20.58,-734.2067379321088,2.2841124812839553,-1032.7495300071314,66.82190354156774,0.9754249453544617,0.9695839285850525,21.0,6.92347936023889e-06,20,4
12,2026-07-14T17:28:25.501494,21.0,21.08,-729.2731809490942,-1.5825805196072906,-1034.4958800531458,64.25473747978685,0.974491536617279,0.9682534337043762,20.0,6.915432329779273e-06,20,4
13,2026-07-14T17:28:25.925302,21.5,21.58,-741.7743860237533,1.5920287615153939,-1030.1654358452652,62.36587645165855,0.9735363125801086,0.9690088033676147,20.0,6.891135456160866e-06,20,4
14,2026-07-14T17:28:26.372897,22.0,22.09,-740.0370905429008,6.936584267532453,-1029.6438141565886,63.85043146146927,0.9750427603721619,0.9682077169418335,21.0,6.91210442307473e-06,20,4
15,2026-07-14T17:28:26.795612,22.5,22.59,-746.7225090463762,6.7712400341406465,-1029.515475537337,62.37020689586643,0.9748059511184692,0.967431902885437,20.0,6.886216170519514e-06,20,4
16,2026-07-14T17:28:27.235751,23.0,23.08,-761.9637042743852,2.0994780873297714,-1026.0499391407939,62.63869443675503,0.9754267334938049,0.9691755771636963,20.0,6.867062677807888e-06,20,4
17,2026-07-14T17:28:27.680921,23.5,23.58,-775.6195632455638,-4.73868699365994,-1023.2292452544789,63.56107905303361,0.9755921363830566,0.9688513875007629,20.0,6.854413598203849e-06,20,4
18,2026-07-14T17:28:28.120713,24.0,24.09,-773.1760116820806,1.173944057081826,-1021.9049166803597,62.85679135413375,0.9742195010185242,0.9684072732925415,20.0,6.85910531859334e-06,20,4
19,2026-07-14T17:28:28.567471,24.5,24.59,-757.1006154289353,3.2974364259280264,-1021.5545443762676,61.58915223146323,0.9745636582374573,0.9686265587806702,20.0,6.873054865939546e-06,20,4
20,2026-07-14T17:28:28.990878,25.0,25.09,-763.4734545959509,6.5385770771536045,-1018.9984012633795,64.1362407791894,0.974014401435852,0.9704753160476685,20.0,6.868021800640072e-06,20,4
21,2026-07-14T17:28:29.413940,24.5,24.59,-753.7102712909109,3.1954741486697458,-1023.1044497259427,61.99857604748104,0.9758602976799011,0.9686300754547119,20.0,6.88780714176813e-06,20,4
22,2026-07-14T17:28:29.836398,24.0,24.09,-757.730891899555,2.2459258369053714,-1020.7093204022385,62.17730529024266,0.9750365018844604,0.9679512977600098,20.0,6.872716798827657e-06,20,4
23,2026-07-14T17:28:30.283522,23.5,23.59,-751.6741751597147,-3.2864134770352393,-1023.5284395815688,60.64629642438376,0.9747729897499084,0.9693650603294373,20.0,6.887583294699221e-06,20,4
24,2026-07-14T17:28:30.723298,23.0,23.08,-745.9418480587192,9.04669162700884,-1021.5202944993507,60.976984891167376,0.9748444557189941,0.9691128730773926,20.0,6.902760847998401e-06,20,4
25,2026-07-14T17:28:31.170294,22.5,22.59,-773.3019882408553,-1.9675963773624972,-1023.1930269938312,60.88801394653274,0.975396990776062,0.9705668091773987,20.0,6.860762341015033e-06,20,4
26,2026-07-14T17:28:31.593308,22.0,22.09,-744.2380151012912,6.923986611654982,-1020.5246860082843,59.85461248783395,0.9754802584648132,0.9679681062698364,20.0,6.8962339189461245e-06,20,4
27,2026-07-14T17:28:32.016443,21.5,21.58,-748.0267601064406,3.1391783739672974,-1024.3405947089195,58.77908761729486,0.973867654800415,0.9710519909858704,20.0,6.9022879381924536e-06,20,4
28,2026-07-14T17:28:32.479668,21.0,21.08,-763.5415606730385,6.381106378685217,-1024.818124602025,61.187601950368844,0.9740244150161743,0.9678177237510681,21.0,6.879287937717042e-06,20,4
29,2026-07-14T17:28:32.919142,20.5,20.58,-754.967674818181,-0.5314636073308066,-1027.5132356063114,61.95487792865606,0.9745033979415894,0.9705456495285034,20.0,6.886198024678511e-06,20,4
30,2026-07-14T17:28:33.365675,20.0,20.08,-755.9113179787528,7.412145776906982,-1027.705743535189,60.95375796314329,0.9751149415969849,0.9669678211212158,20.0,6.8795356861585485e-06,20,4
31,2026-07-14T17:28:33.788948,19.5,19.58,-747.5921409786679,6.919656167447101,-1025.8389284048462,62.18163573445054,0.9757031202316284,0.9691566228866577,21.0,6.908080282582072e-06,20,4
32,2026-07-14T17:28:34.212009,19.0,19.08,-724.6608641909552,0.3850158577552065,-1027.1317628392717,61.82063415821176,0.9747117161750793,0.9691563248634338,20.0,6.9488484772445645e-06,20,4
33,2026-07-14T17:28:34.674505,18.5,18.58,-716.6337953365291,4.2143095677602105,-1030.908697542036,59.65659308450995,0.9748033881187439,0.9686973690986633,20.0,6.954679894863173e-06,20,4
34,2026-07-14T17:28:35.114361,18.0,18.07,-740.6358728738269,5.161102142301388,-1031.631881724752,60.090031182044186,0.9756479859352112,0.9698052406311035,20.0,6.909463885528292e-06,20,4
35,2026-07-14T17:28:35.576884,17.5,17.58,-771.2851822702214,4.955602880800143,-1032.9314086638624,61.15689516416751,0.9752739071846008,0.96882563829422,21.0,6.874660911830622e-06,20,4
36,2026-07-14T17:28:35.999987,17.0,17.08,-731.1604672702379,3.4781340524205007,-1035.253707789525,54.80098409723723,0.9741901755332947,0.9712448716163635,21.0,6.944174664769201e-06,20,4
