sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-02T11:55:09.550431,15.0,15.03,-409.2600464913994,-6.36181621812284,-79.94393684493843,-14.254641302104574,0.5605842471122742,0.7191380858421326,4.0,6.577919154251751e-06
1,2026-07-02T11:55:12.312084,15.5,15.53,-409.14942332572537,-2.8691161260940135,-72.06567780056503,-16.311405462474795,0.5683230757713318,0.7180002331733704,4.0,6.577896042996904e-06
2,2026-07-02T11:55:12.712540,16.0,15.53,-73.6864449645509,15.79076796566369,1591.5209185128333,92.28609651414445,0.9813069105148315,0.9731826186180115,29.0,7.876542157314188e-06
3,2026-07-02T11:55:13.112507,16.5,16.03,-72.93294767237967,14.447936584474519,1589.2001940941554,91.60700412699953,0.9805559515953064,0.9728080630302429,29.0,7.88166350475062e-06
4,2026-07-02T11:55:13.512533,17.0,16.53,-118.91832839261042,12.183901617245283,1591.029609933612,91.06687963125296,0.981361448764801,0.9748060703277588,25.0,7.683351284793974e-06
5,2026-07-02T11:55:13.943164,17.5,17.03,-84.11376094038133,14.165276680723764,1586.5318531086086,95.2835512594902,0.9809551239013672,0.9713394641876221,28.0,7.834431579201353e-06
6,2026-07-02T11:55:14.366658,18.0,18.03,-124.64711240289034,16.519857299572323,1590.6256975920405,98.09597793413559,0.9809391498565674,0.9735094308853149,24.0,7.644865116577149e-06
7,2026-07-02T11:55:14.782636,18.5,18.03,-83.81929073424544,16.95801951806061,1587.5262805694365,99.05103772034636,0.9802101254463196,0.9753367900848389,28.0,7.836441235580744e-06
8,2026-07-02T11:55:15.179423,19.0,18.53,-98.8144379958976,19.4681024516467,1586.6121631648275,104.16017453215318,0.9807937741279602,0.9728189706802368,27.0,7.771574832827318e-06
9,2026-07-02T11:55:15.600344,19.5,19.03,-141.01776621566387,13.507442837872077,1595.1943162313546,100.19033822376514,0.9801066517829895,0.9720053672790527,23.0,7.577024167816462e-06
10,2026-07-02T11:55:15.988074,20.0,19.53,-100.92297064838931,13.133056252263486,1590.9067827888066,102.29414675530279,0.9790927171707153,0.9737412333488464,26.0,7.738517349788112e-06
11,2026-07-02T11:55:16.393825,20.5,20.03,-147.1004656207515,14.491634703299496,1592.5314867202542,101.63552555895876,0.9791933298110962,0.973717987537384,22.0,7.5375741571199905e-06
