sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-15T11:27:09.445751,35.0,35.11,-473.8868084963178,115.1217098525376,-816.0930758426548,1213.1912666145945,0.9747762680053711,0.9707472920417786,18.0,7.257375120179713e-06,20,4
1,2026-07-15T11:27:09.993750,35.5,35.61,-471.26925181102706,118.66165115410695,-819.409408752399,1212.5098121669726,0.974149763584137,0.9690752625465393,17.0,7.262113020023283e-06,20,4
2,2026-07-15T11:27:10.488481,36.0,36.11,-473.3053479422233,116.81451986107277,-810.6158512731781,1212.2889595123706,0.9756391644477844,0.9698107838630676,18.0,7.258643783464359e-06,20,4
3,2026-07-15T11:27:10.982838,36.5,36.62,-472.6762525018421,113.12970551691251,-809.5950474703568,1213.0967841955135,0.9738855957984924,0.971023440361023,18.0,7.262310765417502e-06,20,4
4,2026-07-15T11:27:11.491485,37.0,37.11,-469.3244886849425,116.90467183594592,-803.8890967113548,1212.1893592955894,0.9767581224441528,0.9700696468353271,18.0,7.270627322309472e-06,20,4
5,2026-07-15T11:27:11.984955,37.5,37.61,-473.61517154145986,116.78853719582548,-813.2302585444995,1211.8252083053812,0.9750204086303711,0.9717053771018982,17.0,7.258401509023761e-06,20,4
6,2026-07-15T11:27:12.479225,38.0,38.12,-478.0652934801765,116.25116843730211,-809.6966160708689,1209.9843758402858,0.9746035933494568,0.970960795879364,17.0,7.253481263031691e-06,20,4
7,2026-07-15T11:27:12.948915,38.5,38.62,-470.33348218537867,118.53921768604778,-809.8458195576677,1211.1772163811838,0.974603533744812,0.9698206782341003,17.0,7.264837277124594e-06,20,4
8,2026-07-15T11:27:13.444286,39.0,39.11,-473.02977421990363,119.91984203486936,-800.2176673765643,1211.9909462155192,0.9752328991889954,0.9684557914733887,18.0,7.259855276974034e-06,20,4
9,2026-07-15T11:27:13.954432,39.5,39.61,-471.2822431436507,120.6705835898174,-804.0225531283068,1210.4197823215509,0.9725874066352844,0.9713691473007202,17.0,7.263452690911321e-06,20,4
10,2026-07-15T11:27:14.447175,40.0,40.12,-465.8829665699159,116.68578756507486,-804.0985327403178,1211.9594520758255,0.9731061458587646,0.9703760743141174,17.0,7.272032438681441e-06,20,4
11,2026-07-15T11:27:14.924966,40.5,40.62,-469.5480970767676,119.90330761153018,-797.4457894067746,1212.59130325343,0.9752957820892334,0.9707227349281311,18.0,7.266202980079631e-06,20,4
12,2026-07-15T11:27:15.388366,41.0,41.11,-472.0278669008985,117.71485857956577,-803.4780981883523,1209.5832192359376,0.9747507572174072,0.9693520069122314,17.0,7.260365439995216e-06,20,4
13,2026-07-15T11:27:15.880740,41.5,41.62,-465.6833724596072,117.31291462172521,-803.0104102139012,1210.6914192764089,0.9753347039222717,0.970420241355896,17.0,7.269286328132741e-06,20,4
14,2026-07-15T11:27:16.352007,42.0,42.12,-468.06669148092624,113.95445830014069,-799.0567146521062,1210.6418160063913,0.9758027791976929,0.9690322279930115,17.0,7.265552005530703e-06,20,4
15,2026-07-15T11:27:16.845101,42.5,42.62,-466.6663832947961,115.64687463192968,-795.180967086053,1211.066986892256,0.9742457270622253,0.9681143164634705,18.0,7.268794692240989e-06,20,4
16,2026-07-15T11:27:17.355347,43.0,43.12,-468.6450026210514,114.28435941343196,-789.7139781119768,1211.9641761967796,0.9752588868141174,0.9717751145362854,17.0,7.264231089391791e-06,20,4
17,2026-07-15T11:27:17.849482,43.5,43.63,-475.72252316371305,115.43192712852033,-794.0058419987326,1211.4732612943044,0.9739437699317932,0.9712592959403992,17.0,7.249863315510325e-06,20,4
18,2026-07-15T11:27:18.341672,44.0,44.12,-462.127684088191,115.57758752460359,-793.1972299620975,1211.2563454071642,0.9741401672363281,0.9717277884483337,17.0,7.275476121545818e-06,20,4
19,2026-07-15T11:27:18.835655,44.5,44.62,-462.03320166911,114.59300198243,-780.7302747643553,1209.8517067768262,0.9738072752952576,0.9697360992431641,18.0,7.272792592065581e-06,20,4
20,2026-07-15T11:27:19.296539,45.0,45.12,-462.8882675617933,116.45902975928038,-780.8290876276442,1208.2423562384793,0.9757134914398193,0.9698450565338135,17.0,7.2611498855739904e-06,20,4
21,2026-07-15T11:27:19.792449,44.5,44.62,-462.39459692209493,112.05378696962725,-785.9177532486501,1210.956757403328,0.974778950214386,0.9704880118370056,17.0,7.26043559021415e-06,20,4
22,2026-07-15T11:27:20.286106,44.0,44.12,-465.7337630831171,115.73387719283346,-782.7045636464027,1211.3862587334006,0.9735133647918701,0.9713413715362549,17.0,7.255023260941098e-06,20,4
23,2026-07-15T11:27:20.740956,43.5,43.62,-469.0622999719926,116.10393333423417,-786.1886028500157,1211.2500465792255,0.9743992686271667,0.970241904258728,17.0,7.249481243351912e-06,20,4
24,2026-07-15T11:27:21.233878,43.0,43.12,-468.16117390000727,116.24250754888635,-790.4308634667541,1211.115409132035,0.9741804599761963,0.9699146151542664,17.0,7.25388266068216e-06,20,4
25,2026-07-15T11:27:21.696816,42.5,42.62,-463.4650039949338,115.18469813192496,-795.6305459301802,1211.6598640719894,0.9748784899711609,0.9683954119682312,17.0,7.2610350833661934e-06,20,4
26,2026-07-15T11:27:22.189746,42.0,42.12,-464.9901077096001,116.78578145860229,-784.2544689960778,1213.2849616801832,0.9758387207984924,0.9698623418807983,18.0,7.274428149364526e-06,20,4
27,2026-07-15T11:27:22.682658,41.5,41.62,-461.287184235116,117.25504414003808,-790.7044688053429,1210.8339302585227,0.9756149649620056,0.9707759022712708,17.0,7.277534164695955e-06,20,4
28,2026-07-15T11:27:23.178467,41.0,41.12,-469.0776533650933,114.56662564043654,-788.6085338087287,1211.0193520059693,0.9747248888015747,0.9713411331176758,18.0,7.266158303491712e-06,20,4
29,2026-07-15T11:27:23.646570,40.5,40.62,-471.6337964779814,117.47235370392445,-786.4673259863048,1207.9159982159035,0.9750158190727234,0.9715132713317871,18.0,7.260945794014981e-06,20,4
30,2026-07-15T11:27:24.126094,40.0,40.12,-466.80141441873275,119.32617750164354,-793.4157205562224,1211.6378181742039,0.9737712740898132,0.970680296421051,18.0,7.270467667174522e-06,20,4
31,2026-07-15T11:27:24.588265,39.5,39.61,-476.8693035253091,115.80867577460594,-797.6300301239826,1210.072559431428,0.9742981195449829,0.9705619215965271,17.0,7.247405669841886e-06,20,4
32,2026-07-15T11:27:25.043747,39.0,39.11,-464.8070480226306,115.77521325118141,-789.8364115800359,1210.0186257172027,0.9752944707870483,0.9693616032600403,18.0,7.270154753279735e-06,20,4
33,2026-07-15T11:27:25.536836,38.5,38.62,-465.80856166488957,117.21488911192864,-798.5063545609592,1209.261585334316,0.9752561450004578,0.9706971049308777,17.0,7.2687244612565376e-06,20,4
34,2026-07-15T11:27:26.013683,38.0,38.12,-472.4510694030323,115.43035242153564,-800.5585914387484,1210.7272438603104,0.9751470685005188,0.9672823548316956,17.0,7.244293423742743e-06,20,4
35,2026-07-15T11:27:26.477990,37.5,37.61,-478.3806285538594,115.51066247775452,-792.7819009948871,1211.4185402265866,0.9749983549118042,0.9692713022232056,18.0,7.236674385785509e-06,20,4
36,2026-07-15T11:27:26.933439,37.0,37.11,-464.62792510312283,116.83262899139663,-801.0018714549369,1211.990552538773,0.9742769598960876,0.9692631959915161,17.0,7.260078468884724e-06,20,4
37,2026-07-15T11:27:27.409477,36.5,36.61,-468.0824385507731,115.71616173925577,-803.0143469813629,1213.3058265477302,0.9740256667137146,0.971117377281189,17.0,7.2526339409319655e-06,20,4
38,2026-07-15T11:27:27.888210,36.0,36.11,-461.3781235634815,115.48743554973044,-803.0462347978028,1207.4305947878747,0.9730362296104431,0.9715670943260193,17.0,7.2651308177825775e-06,20,4
39,2026-07-15T11:27:28.342888,35.5,35.61,-462.56505895318696,116.6039028018713,-799.7767494208529,1210.2536507346667,0.9727870225906372,0.9690276980400085,17.0,7.279253907925561e-06,20,4
40,2026-07-15T11:27:28.821380,35.0,35.11,-472.89907354017487,118.71597854507854,-803.9883032513899,1210.7831459582667,0.9751228094100952,0.9701974987983704,17.0,7.261577220855501e-06,20,4
41,2026-07-15T11:27:29.284448,35.5,35.61,-465.42236477689585,116.87947652419098,-796.940308464691,1210.2536507346667,0.9762731790542603,0.9694852232933044,18.0,7.276038510320245e-06,20,4
42,2026-07-15T11:27:29.738673,36.0,36.11,-467.4068892543437,117.00860249693505,-796.2927102172398,1212.266519937839,0.9753727316856384,0.9692317247390747,18.0,7.2688393850389515e-06,20,4
43,2026-07-15T11:27:30.215881,36.5,36.61,-471.24090708530275,112.92893037636532,-805.9889684754307,1210.009964828787,0.9752349257469177,0.9684297442436218,17.0,7.249035517949305e-06,20,4
44,2026-07-15T11:27:30.679012,37.0,37.11,-469.5992750537698,114.44970364682376,-793.529886812612,1211.2228828837397,0.9743513464927673,0.9701051712036133,18.0,7.24992699616108e-06,20,4
45,2026-07-15T11:27:31.149742,37.5,37.61,-465.94162440509535,116.71019552333746,-792.238233408425,1210.7784218373126,0.973170816898346,0.9699612855911255,17.0,7.25451347329802e-06,20,4
46,2026-07-15T11:27:31.643087,38.0,38.11,-468.8587690942222,116.84443929378176,-791.303251136269,1208.4163613602868,0.9754859805107117,0.9706072211265564,18.0,7.252098841131236e-06,20,4
47,2026-07-15T11:27:32.121471,38.5,38.62,-467.2628035652451,114.3434109253576,-795.5384255715762,1210.3697853747872,0.9744824171066284,0.9715802073478699,17.0,7.252474680912265e-06,20,4
48,2026-07-15T11:27:32.599552,39.0,39.11,-459.3491136137163,113.84186675073579,-792.5937235102174,1209.5328286124277,0.9733902215957642,0.9680982232093811,18.0,7.267741298721022e-06,20,4
49,2026-07-15T11:27:33.077045,39.5,39.61,-468.7572004937101,117.65541339089395,-789.6655558721977,1210.4788338334765,0.9741802215576172,0.9705983996391296,18.0,7.271004122328421e-06,20,4
50,2026-07-15T11:27:33.547691,40.0,40.12,-472.5282300452818,116.9090022801538,-798.9299507398391,1209.825724111579,0.9743918180465698,0.9715346097946167,17.0,7.2604100809652086e-06,20,4
51,2026-07-15T11:27:34.041196,40.5,40.62,-461.6781052440638,112.60335970728192,-788.9435527197202,1210.6658302879077,0.9758630394935608,0.9697798490524292,18.0,7.276396416719865e-06,20,4
52,2026-07-15T11:27:34.551354,41.0,41.12,-472.7396344579756,117.18654438620433,-786.7169170433772,1210.8146400979604,0.9756928086280823,0.9705252647399902,18.0,7.261213665362632e-06,20,4
53,2026-07-15T11:27:35.029928,41.5,41.62,-468.9323866457562,115.3008327720454,-791.9575418884051,1209.3182747857645,0.9746041297912598,0.9708384275436401,17.0,7.265641351525451e-06,20,4
