sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-15T11:24:34.398822,115.0,115.08,-469.53235000692075,154.46379548113327,-897.5156625462114,1636.6744602684048,0.9720934629440308,0.9697597026824951,18.0,7.262738169019431e-06,20,4
1,2026-07-15T11:24:34.928452,115.5,115.58,-472.55224432679825,154.8472366319038,-897.1211984465481,1641.9367373344721,0.9713789224624634,0.969613790512085,18.0,7.259829769763986e-06,20,4
2,2026-07-15T11:24:35.401052,116.0,116.07,-475.902039759967,160.1614790284657,-897.9349282808835,1643.8326845440315,0.9721575975418091,0.9692822694778442,18.0,7.265979599887043e-06,20,4
3,2026-07-15T11:24:35.871733,116.5,116.57,-465.9140670328634,153.8764297758462,-897.726673282159,1647.400576894579,0.9724633693695068,0.9678143858909607,18.0,7.2701802967663115e-06,20,4
4,2026-07-15T11:24:36.365802,117.0,117.07,-466.65496666915715,157.60454856208526,-896.8314523613662,1650.055532870756,0.9716135859489441,0.9691565036773682,18.0,7.271182949509047e-06,20,4
5,2026-07-15T11:24:36.859277,117.5,117.57,-474.53322571353056,156.80892785807373,-896.0425241620396,1652.1518615441164,0.9718366265296936,0.9678385853767395,18.0,7.257438866811934e-06,20,4
6,2026-07-15T11:24:37.351739,118.0,118.07,-474.14545411855215,155.30311430396978,-893.9784769818652,1653.4572936344193,0.9724493026733398,0.96968674659729,18.0,7.258063613440041e-06,20,4
7,2026-07-15T11:24:37.815852,118.5,118.57,-469.11741471645655,158.54464863194153,-897.7613168358221,1654.865869032219,0.9726952910423279,0.9690586924552917,18.0,7.266828481154341e-06,20,4
8,2026-07-15T11:24:38.308327,119.0,119.07,-468.607209653419,157.80414267239394,-896.3369943681755,1656.3732572933077,0.9710290431976318,0.9686479568481445,18.0,7.26866061549587e-06,20,4
9,2026-07-15T11:24:38.763495,119.5,119.57,-473.78602724929806,160.80474683170905,-898.9781716582365,1658.1853513559327,0.9704633355140686,0.9686598181724548,18.0,7.260633289932403e-06,20,4
10,2026-07-15T11:24:39.256911,120.0,120.07,-469.8614637667197,156.60146021284163,-887.5879223612719,1664.1286891928758,0.9741191864013672,0.9702433943748474,18.0,7.267096569526535e-06,20,4
11,2026-07-15T11:24:39.736380,120.5,120.56,-466.33608850475866,157.75493307912257,-895.3665811888641,1663.581084838952,0.9715694189071655,0.9707353711128235,18.0,7.271923851826872e-06,20,4
12,2026-07-15T11:24:40.197707,121.0,121.07,-469.5327436836669,162.522358475253,-892.0675700559514,1664.6692073653685,0.9720630049705505,0.9699556827545166,18.0,7.2798549549034685e-06,20,4
13,2026-07-15T11:24:40.653366,121.5,121.56,-469.85083449457306,162.91367316094693,-898.1908181658946,1663.8117794122081,0.971162736415863,0.9666042923927307,18.0,7.279925293431621e-06,20,4
14,2026-07-15T11:24:41.114418,122.0,122.06,-467.93756550818216,158.83596942410804,-894.0800455823774,1666.4332728649606,0.9719071388244629,0.9710647463798523,18.0,7.282764979615855e-06,20,4
15,2026-07-15T11:24:41.569057,122.5,122.56,-477.2810894018039,155.96882168174488,-897.0408883903292,1671.5766595536843,0.9725468158721924,0.9709469676017761,18.0,7.25288239354604e-06,20,4
16,2026-07-15T11:24:42.047847,123.0,123.06,-468.1458205069066,157.2648055301397,-892.5403758281027,1671.1963678168831,0.9717476963996887,0.970247209072113,18.0,7.270582618518294e-06,20,4
17,2026-07-15T11:24:42.511148,123.5,123.56,-468.4670607317821,158.48914021073142,-897.7317910798592,1672.1848901265184,0.971824586391449,0.967197060585022,18.0,7.272032438681441e-06,20,4
18,2026-07-15T11:24:42.964502,124.0,124.06,-462.00800635735504,159.04855486704037,-898.7596810641116,1672.2419732547132,0.9710863828659058,0.9654978513717651,18.0,7.27961197248975e-06,20,4
19,2026-07-15T11:24:43.443707,124.5,124.56,-476.6775829499238,162.76722541137133,-896.5558786390466,1671.3695855851984,0.97114098072052,0.9678552150726318,18.0,7.268615923797066e-06,20,4
20,2026-07-15T11:24:43.905033,125.0,125.06,-471.7924482066883,161.76374338538153,-894.2579874716466,1675.8712791776634,0.9715477228164673,0.9710739850997925,18.0,7.274178958685353e-06,20,4
21,2026-07-15T11:24:44.360797,124.5,124.56,-473.5738354831119,164.445075703552,-896.994434534281,1676.4791160737514,0.972821831703186,0.9713147878646851,18.0,7.271406489669774e-06,20,4
22,2026-07-15T11:24:44.839373,124.0,124.06,-470.4279646044597,159.63080277462723,-892.091978014214,1676.2118095631013,0.9723671674728394,0.969571590423584,18.0,7.277821825782518e-06,20,4
23,2026-07-15T11:24:45.301169,123.5,123.56,-464.67516631266335,159.19067217240809,-900.5855538128526,1676.69721299113,0.9709076285362244,0.9691665768623352,17.0,7.27386588506017e-06,20,4
24,2026-07-15T11:24:45.772450,123.0,123.05,-469.35873856185935,158.93045184318908,-897.7495065334369,1672.87461178581,0.971417248249054,0.9682809114456177,18.0,7.264818133580611e-06,20,4
25,2026-07-15T11:24:46.250243,122.5,122.56,-467.66396016959334,158.21710957912728,-892.2254344311659,1675.3055656934157,0.9721598625183105,0.9709686636924744,18.0,7.271476746568195e-06,20,4
26,2026-07-15T11:24:46.711700,122.0,122.06,-469.3229139779578,160.53232252335874,-893.0434947097092,1675.0402275664965,0.9725602865219116,0.9706733822822571,18.0,7.2716555853728075e-06,20,4
27,2026-07-15T11:24:47.205408,121.5,121.57,-474.41551636642544,161.03701611194992,-890.4853832130902,1673.0458611703943,0.9722925424575806,0.9715480804443359,18.0,7.272818144820131e-06,20,4
28,2026-07-15T11:24:47.698544,121.0,121.06,-471.4668775376049,162.64794135728152,-898.9809273954597,1669.2519983675447,0.9706981778144836,0.9681974053382874,18.0,7.2799444767845265e-06,20,4
29,2026-07-15T11:24:48.169385,120.5,120.56,-463.3087143267039,162.54637275676941,-889.6795269136783,1673.1289269638364,0.9742696285247803,0.9719240069389343,19.0,7.2898946548677825e-06,20,4
30,2026-07-15T11:24:48.646681,120.0,120.07,-471.92984139110195,161.60469797992846,-898.8006234457134,1667.6469782734057,0.9695578217506409,0.9671536684036255,18.0,7.275207724045992e-06,20,4
