sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-02T11:43:17.189548,15.0,0.0,-19.498809237848036,12.109103035472799,1601.6915572501603,70.10634863487212,0.9833081364631653,0.9739933609962463,34.0,8.118370016198688e-06
1,2026-07-02T11:43:17.609084,15.5,15.03,-37.35008129297057,11.957931164943147,1599.7739578195615,67.7253916740301,0.9808696508407593,0.976676344871521,31.0,8.018789451921456e-06
2,2026-07-02T11:43:18.036982,16.0,16.03,-38.40316658897791,15.4041774009238,1599.2783187961322,69.41465859184973,0.9816522598266602,0.9758283495903015,32.0,8.03014445948114e-06
3,2026-07-02T11:43:18.463390,16.5,16.53,-41.13528320740443,12.069735360855702,1595.3576920810156,71.90112092066556,0.9831641316413879,0.9735897779464722,31.0,8.019641752977617e-06
4,2026-07-02T11:43:18.876043,17.0,16.53,-36.99183545395499,13.988515821693,1598.4153793685255,74.4214394496521,0.9828439354896545,0.973799467086792,33.0,8.044002246770757e-06
5,2026-07-02T11:43:19.262788,17.5,17.03,-43.97959769848967,16.512771118141245,1595.347062808869,80.97615727339871,0.982675313949585,0.9737796187400818,32.0,8.012846994843606e-06
6,2026-07-02T11:43:19.665983,18.0,17.53,-74.1407479296322,12.848427964781877,1595.1844743127003,82.79927428491646,0.9814351201057434,0.9739561080932617,30.0,7.87173527356519e-06
7,2026-07-02T11:43:20.076125,18.5,18.03,-81.25645511667244,16.674965937563684,1594.8297715644003,84.40271967207082,0.9803847670555115,0.9735201597213745,28.0,7.825669448779201e-06
8,2026-07-02T11:43:20.474595,19.0,18.53,-31.676412027154583,13.442879851500038,1596.4556565260864,84.17556818953017,0.9825965166091919,0.9738921523094177,32.0,8.060722636553775e-06
9,2026-07-02T11:43:20.869663,19.5,19.03,-25.254363266867585,15.65258742775768,1590.6410509851412,87.61709030455677,0.9813222885131836,0.9764517545700073,33.0,8.093044972336419e-06
10,2026-07-02T11:43:21.266714,20.0,19.53,-51.392924505635165,13.288164890254848,1593.0830278416397,89.31895487825386,0.9818801283836365,0.9736789464950562,32.0,7.974755498485446e-06
11,2026-07-02T11:43:21.666317,20.5,20.03,-66.73135788994841,15.193954018468503,1592.1224565809825,91.93769259378314,0.9803812503814697,0.9720409512519836,29.0,7.895695033132247e-06
12,2026-07-02T11:43:22.066417,21.0,20.53,-99.4368409315939,12.913384627900086,1593.7113359285286,90.5889560614014,0.9803133606910706,0.9713861346244812,26.0,7.745807438220241e-06
13,2026-07-02T11:43:22.466523,21.5,21.03,-116.92435567325447,12.734261708392296,1597.8032120282296,90.1767765081604,0.9815441966056824,0.9729902744293213,25.0,7.663575803139055e-06
14,2026-07-02T11:43:22.866356,22.0,21.53,-117.46448016900104,13.869231767603196,1599.1267532488564,90.1523685498978,0.981695294380188,0.9751483201980591,25.0,7.661872940996859e-06
15,2026-07-02T11:43:23.257907,22.5,22.03,-121.68823797866935,16.085238171799574,1599.738526912406,92.5471041968558,0.9804552793502808,0.972700297832489,24.0,7.638159780467457e-06
16,2026-07-02T11:43:23.667338,23.0,22.53,-120.08951671246905,11.326867340831086,1592.3740160217858,95.91973288130248,0.980453610420227,0.9749935865402222,25.0,7.660197371029987e-06
17,2026-07-02T11:43:24.078660,23.5,23.03,-125.20613338245312,13.98497273097746,1596.887519916636,97.99086624290794,0.9802820682525635,0.9720742106437683,24.0,7.626468060975118e-06
18,2026-07-02T11:43:24.484309,24.0,23.53,-141.48269845289178,10.794222703261767,1594.3140550269163,98.29635939793661,0.9788694977760315,0.9725483655929565,23.0,7.566296602002791e-06
19,2026-07-02T11:43:24.873755,24.5,24.04,-157.95413351268508,15.666366113873664,1598.9511734200642,99.06324169947766,0.9794774055480957,0.9717898368835449,22.0,7.495037126404184e-06
20,2026-07-02T11:43:25.273172,25.0,24.53,-159.29184709617402,12.164217779936735,1599.0574661415303,99.60061045800103,0.9784889221191406,0.9720693230628967,21.0,7.481671610001857e-06
21,2026-07-02T11:43:25.678468,24.5,25.03,-153.62250827456592,13.746798299544025,1599.1566726815654,98.54437574802432,0.9788410663604736,0.9726666808128357,22.0,7.510576846301313e-06
22,2026-07-02T11:43:26.075169,24.0,24.53,-144.9753985449206,16.469072999316268,1603.4461745078443,97.48853471479379,0.9799430966377258,0.9722082018852234,23.0,7.546829025668084e-06
23,2026-07-02T11:43:26.473996,23.5,24.04,-118.72975723119453,10.253704530769028,1603.7481245721574,95.69061301503098,0.9812649488449097,0.972447395324707,25.0,7.644616665856415e-06
24,2026-07-02T11:43:26.867795,23.0,23.53,-109.22758160886588,14.518011045292951,1600.5550124839647,97.32279680465581,0.9802718162536621,0.9732431173324585,26.0,7.708078092561268e-06
25,2026-07-02T11:43:27.267794,22.5,23.03,-124.19635252852459,14.451479675190058,1601.3655929043307,93.11911650904221,0.9804677963256836,0.9732504487037659,25.0,7.633417916652645e-06
26,2026-07-02T11:43:27.658520,22.0,22.53,-107.99694810033543,13.084240335738286,1602.0852339963312,92.05225252691889,0.980082631111145,0.9725013375282288,26.0,7.695447895189145e-06
27,2026-07-02T11:43:28.062554,21.5,22.03,-132.70055759930983,13.059832377475686,1603.0686385082663,91.49638096132549,0.9810512661933899,0.97369784116745,23.0,7.593480861776689e-06
28,2026-07-02T11:43:28.479680,21.0,21.53,-127.27136159286601,12.754732899193186,1606.2491529405816,89.31462443404598,0.9816339612007141,0.975385308265686,25.0,7.626983888644605e-06
29,2026-07-02T11:43:28.886660,20.5,21.03,-110.71095558843808,13.743648885574657,1604.1551863276982,87.94462935737101,0.9794042706489563,0.9722944498062134,26.0,7.67928958210595e-06
30,2026-07-02T11:43:29.275273,20.0,20.53,-126.22300041781273,12.900393295276444,1606.3082044525072,87.81550338462694,0.9808142781257629,0.97360759973526,24.0,7.608656596196606e-06
31,2026-07-02T11:43:29.678996,19.5,20.03,-118.13373063749168,14.24873615091201,1603.0206099452334,87.41946457797894,0.9814680814743042,0.9744812250137329,25.0,7.649331891653264e-06
32,2026-07-02T11:43:30.076219,19.0,19.53,-129.10195846256102,14.61918596905889,1598.5700943297707,85.48257498681778,0.9803958535194397,0.974844753742218,23.0,7.596562962074942e-06
33,2026-07-02T11:43:30.485820,18.5,19.03,-107.7343657106394,13.642080285062548,1597.6646378135774,87.62023971852614,0.9822797775268555,0.9728894233703613,25.0,7.693278426049817e-06
34,2026-07-02T11:43:30.876022,18.0,18.53,-85.6302037666319,15.03018449206138,1595.4088700580178,88.36232038505841,0.9804307222366333,0.9722896814346313,28.0,7.797530681556486e-06
35,2026-07-02T11:43:31.270472,17.5,18.03,-96.3059297692962,12.336648194759618,1602.3986006862833,82.2292303564609,0.9803300499916077,0.9747829437255859,27.0,7.756264909494819e-06
36,2026-07-02T11:43:31.659317,17.0,17.53,-74.79661338875303,15.811632833210751,1603.350904735271,81.03284672484733,0.9805813431739807,0.9737138152122498,29.0,7.84929594450835e-06
37,2026-07-02T11:43:32.063698,16.5,17.03,-48.57971047749743,14.493603087030351,1602.6781111760647,78.8664435906685,0.9818021059036255,0.9733092188835144,31.0,7.9614785368435e-06
38,2026-07-02T11:43:32.469784,16.0,16.53,-38.63504219247261,14.329046207130887,1599.0633712927229,80.53760137816425,0.982914388179779,0.9738425016403198,32.0,8.01753581830557e-06
39,2026-07-02T11:43:32.869449,15.5,16.03,-45.57831896468997,14.514074277831241,1597.525669922179,82.17332825850463,0.9829859733581543,0.9726765155792236,31.0,7.981553009244783e-06
40,2026-07-02T11:43:33.269932,15.0,15.53,-66.32232775067678,10.824535812716931,1599.353904731397,78.165305305738,0.9816007614135742,0.9725030660629272,29.0,7.89491831616403e-06
41,2026-07-02T11:43:33.670111,15.5,15.03,-64.76179312885506,12.45947533956496,1598.1130356274662,78.53260570991552,0.9823573231697083,0.9731552004814148,30.0,7.905778477670061e-06
42,2026-07-02T11:43:34.069956,16.0,15.53,-60.671098059392534,12.831499864696525,1598.2425552769564,80.02267219417263,0.9802230596542358,0.9733878970146179,29.0,7.907792543771934e-06
43,2026-07-02T11:43:34.466680,16.5,16.03,-95.58746970753418,12.935824202431832,1600.0877181862597,79.7368628764525,0.9810939431190491,0.9718805551528931,27.0,7.756421606473684e-06
44,2026-07-02T11:43:34.860587,17.0,16.53,-67.89860944234533,16.917470813205,1600.4432082880521,81.55289370653918,0.9812442660331726,0.9747740626335144,30.0,7.88592922004719e-06
45,2026-07-02T11:43:35.260425,17.5,17.03,-63.7374462353182,12.685839468613267,1598.5354507761076,84.80112053919584,0.9812052249908447,0.9733792543411255,31.0,7.90412593770675e-06
