sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
16,2026-07-02T11:48:19.125432,23.0,22.56,-30.08044649817748,87.95447127602529,1636.4980930861202,496.76336421631277,0.9841131567955017,0.9743451476097107,34.0,8.05864130628614e-06
17,2026-07-02T11:48:19.522310,23.5,23.07,-20.45583740778966,86.49629260820802,1629.670163600531,498.0837560229702,0.9818748831748962,0.9749413132667542,34.0,8.08895142001881e-06
18,2026-07-02T11:48:19.942704,24.0,23.57,-27.079448662116192,90.02127419342287,1630.5000341814593,499.0140141741722,0.9818238615989685,0.9753260016441345,33.0,8.070336289610304e-06
19,2026-07-02T11:48:20.340222,24.5,24.07,-20.178688978485297,89.30871928285342,1634.4029454429983,498.95614369248506,0.981963574886322,0.9753172993659973,34.0,8.095526274850684e-06
20,2026-07-02T11:48:20.735788,25.0,24.57,-20.925493765971623,92.08847078756662,1636.2150395056233,498.6683659910341,0.9824204444885254,0.9764264225959778,34.0,8.08805623149354e-06
21,2026-07-02T11:48:21.133715,24.5,25.08,-20.975097035989165,89.24061320576584,1635.9532444694196,499.05653126275865,0.9829297661781311,0.9752376675605774,35.0,8.097197494522883e-06
22,2026-07-02T11:48:21.533917,24.0,24.57,-25.525606544979382,88.7461552125751,1635.8382908595377,497.42552850337233,0.984211802482605,0.9757635593414307,34.0,8.083879994774499e-06
23,2026-07-02T11:48:21.922561,23.5,24.07,-18.07330573996296,90.72516821557656,1638.425140758627,499.78877001063665,0.9830593466758728,0.9745597243309021,35.0,8.101181366205675e-06
24,2026-07-02T11:48:22.327453,23.0,23.57,-21.606160860101227,90.76217382971663,1635.3410771291237,501.4926029680646,0.9819596409797668,0.975407600402832,34.0,8.085598524898147e-06
25,2026-07-02T11:48:22.712576,22.5,23.07,-19.640139189723413,88.33358198258793,1638.6007205874193,499.0466893441044,0.9839686751365662,0.9750654101371765,35.0,8.102832401502535e-06
26,2026-07-02T11:48:23.116174,22.0,22.57,-25.51694565656362,86.68722583010094,1633.2978948164964,499.97458543482935,0.9836728572845459,0.9750741720199585,34.0,8.070556042707875e-06
27,2026-07-02T11:48:23.516857,21.5,22.07,-25.766536713636015,90.8263431393425,1636.226062454516,499.517920409271,0.9847524166107178,0.9736707210540771,35.0,8.071179890555903e-06
28,2026-07-02T11:48:23.916742,21.0,21.57,-28.651399909576867,87.058069324994,1632.4345617121435,498.3179936869419,0.9826319813728333,0.9733335375785828,34.0,8.061975941550913e-06
29,2026-07-02T11:48:24.326751,20.5,21.06,-29.60488498880295,86.95610704773571,1634.9568486248609,499.7391667406191,0.9838513135910034,0.9746479988098145,34.0,8.059936765030909e-06
30,2026-07-02T11:48:24.723691,20.0,20.56,-30.02336336998269,86.90965319168754,1633.718341581407,499.30061084538465,0.9811702370643616,0.9755834937095642,34.0,8.055584000035158e-06
31,2026-07-02T11:48:25.126257,19.5,20.07,-23.764690459356643,89.4079258228885,1630.1154120004503,500.14662217290606,0.9823926687240601,0.975450873374939,34.0,8.07064819901348e-06
32,2026-07-02T11:48:25.524150,19.0,19.56,-29.10491552116582,90.24606361548649,1632.7522588463034,500.48321579088224,0.9818776249885559,0.9742143750190735,34.0,8.056227919490002e-06
33,2026-07-02T11:48:25.927000,18.5,19.06,-33.16293542069616,89.42367289273534,1626.7971107069752,500.4040867649019,0.9811436533927917,0.9756281971931458,34.0,8.045698165236129e-06
34,2026-07-02T11:48:26.334356,18.0,18.56,-37.16229748504702,90.06142922153231,1629.564264555811,501.1768742176355,0.9827948212623596,0.9754099249839783,35.0,8.037857538430666e-06
35,2026-07-02T11:48:26.723671,17.5,18.06,-62.39067808666732,78.52788158896146,1627.9210578172933,498.88685658515897,0.9800183176994324,0.9744459986686707,31.0,7.91301761620394e-06
36,2026-07-02T11:48:27.127587,17.0,17.55,-47.24239057075465,85.3440007721656,1628.8627325941343,498.76639150083065,0.9834188222885132,0.9735857844352722,33.0,7.972031113042756e-06
37,2026-07-02T11:48:27.525124,16.5,17.05,-55.216313064447604,82.52094482537359,1624.8775428926456,497.74283196078613,0.9807617664337158,0.9743427038192749,31.0,7.935799431652337e-06
38,2026-07-02T11:48:27.913529,16.0,16.56,-56.22058244392974,82.37685913627502,1624.1453041447676,499.6840519961552,0.9797614216804504,0.9738509654998779,31.0,7.93363188965181e-06
39,2026-07-02T11:48:28.348418,15.5,16.05,-69.36820473580156,78.66094432916725,1628.8702124523115,497.6865361860837,0.9827434420585632,0.9741662740707397,31.0,7.878417291491514e-06
40,2026-07-02T11:48:28.742046,15.0,15.55,-64.59093742101686,79.01210398675175,1622.4249367640004,500.05332078406354,0.980807900428772,0.9748699069023132,31.0,7.903410869947366e-06
41,2026-07-02T11:48:29.122365,15.5,15.05,-76.6858680936275,76.60910112812417,1620.4163980050362,497.81290642160457,0.9804331660270691,0.9742600917816162,29.0,7.84645590026233e-06
42,2026-07-02T11:48:29.538101,16.0,15.55,-79.70064461580478,77.79091872012941,1621.4057076681638,497.3105748934904,0.9808996915817261,0.9743152856826782,29.0,7.839284540755906e-06
43,2026-07-02T11:48:29.933686,16.5,16.05,-78.84439769288292,76.71972429379821,1624.6354316937504,498.9246495527914,0.9792200326919556,0.9741513133049011,30.0,7.843127739362905e-06
44,2026-07-02T11:48:30.340902,17.0,16.56,-83.244916361582,73.54983913362958,1625.6188362056855,498.30893912178,0.9819134473800659,0.9735562801361084,29.0,7.818496484748083e-06
45,2026-07-02T11:48:30.744685,17.5,17.05,-78.6101600289112,75.15682761149947,1627.8942877985537,495.3717169185984,0.9819260835647583,0.9725061655044556,29.0,7.830544495021966e-06
46,2026-07-02T11:48:31.133832,18.0,17.55,-90.87043493491365,74.14862146455562,1625.1440620498033,493.5360022512032,0.9812120795249939,0.972413182258606,29.0,7.791875385193012e-06
