sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
62,2026-07-02T11:46:59.059562,104.0,104.56,-111.13258338358719,62.42610899382271,1588.9584765720065,436.55837942438666,0.978249728679657,0.9741213321685791,27.0,7.703942416165695e-06
63,2026-07-02T11:46:59.490335,103.5,104.07,-109.04097883118084,61.50805482175201,1588.6892016776255,433.60619750485057,0.9796327948570251,0.974105179309845,27.0,7.705438042906601e-06
64,2026-07-02T11:46:59.893571,103.0,103.07,-107.29305407818174,60.08491338434396,1592.7617876167642,430.470955898345,0.9771848320960999,0.9745412468910217,27.0,7.716817010359345e-06
65,2026-07-02T11:47:00.293954,102.5,102.56,-102.64333802915644,62.07691771996906,1592.6751787326066,431.5488428293611,0.9770835638046265,0.9748901128768921,28.0,7.743841430655968e-06
66,2026-07-02T11:47:00.706508,102.0,102.07,-103.04685669398168,61.941099242540076,1593.7381059472682,431.9015771939303,0.9781618118286133,0.9732494950294495,28.0,7.740060480383728e-06
67,2026-07-02T11:47:01.143308,101.5,102.07,-96.66535663855029,65.1869640147197,1593.3282884545042,429.58439586596796,0.9770578145980835,0.9743607640266418,28.0,7.75617634303749e-06
68,2026-07-02T11:47:01.541576,101.0,101.56,-104.94516596401809,62.57570615736768,1589.7958270111121,430.2725428182748,0.9791449308395386,0.9744924902915955,28.0,7.739190307237318e-06
69,2026-07-02T11:47:01.974971,100.5,101.07,-100.8391175014549,62.49106565694092,1589.5749743565102,429.08009595412295,0.9776076674461365,0.9735366702079773,28.0,7.745718991173633e-06
70,2026-07-02T11:47:02.357092,100.0,100.56,-93.78403653332498,60.931712065357715,1583.889101111563,427.36051592684817,0.978919267654419,0.9746675491333008,28.0,7.775173120958425e-06
71,2026-07-02T11:47:02.746980,99.5,100.07,-103.10275879193796,63.61304438352818,1590.8520617210888,428.3380152875907,0.9792102575302124,0.973008394241333,28.0,7.744909407450587e-06
72,2026-07-02T11:47:03.127472,99.0,99.56,-79.21091074356809,65.54324147000443,1586.877894968493,426.02122763637453,0.9796724319458008,0.974791944026947,29.0,7.840241720518021e-06
73,2026-07-02T11:47:03.518217,98.5,99.06,-84.51098077726783,64.19332390738418,1591.1595232598484,424.47132228669943,0.9798147082328796,0.9747378826141357,30.0,7.829959879365708e-06
74,2026-07-02T11:47:03.984924,98.0,98.56,-67.62342939677183,68.69856059056474,1589.0328814770328,427.1770625631325,0.9813694357872009,0.9743725061416626,30.0,7.888922137841732e-06
75,2026-07-02T11:47:04.409215,97.5,97.57,-80.95489872910548,64.90587881795364,1592.1484392462298,423.0084194979281,0.9786753058433533,0.9750173687934875,31.0,7.854302990401697e-06
76,2026-07-02T11:47:04.810987,97.0,97.06,-67.79152936738683,69.10089822515147,1592.1909563348163,423.4209927279153,0.9797762036323547,0.9752346873283386,31.0,7.90548682786706e-06
