sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-02T11:47:23.303624,115.0,115.07,-141.88267402700149,58.572801002301276,1587.948695718078,463.6476700051571,0.9775068163871765,0.9725755453109741,24.0,7.566250080275258e-06
1,2026-07-02T11:47:23.699911,115.5,115.57,-134.22290557675296,58.820423675642814,1589.6167040916043,469.3335432501044,0.9779935479164124,0.9718520045280457,25.0,7.6031983894033515e-06
2,2026-07-02T11:47:24.130666,116.0,116.07,-142.1090381560498,61.460026258719154,1595.0840867424267,468.1470015371451,0.9776099324226379,0.9739363789558411,25.0,7.581298142298281e-06
3,2026-07-02T11:47:24.543956,116.5,116.07,-137.40460103930673,63.43116572679719,1589.8454302811297,472.79750493966276,0.9782765507698059,0.9737759232521057,25.0,7.594821621839461e-06
4,2026-07-02T11:47:24.930482,117.0,116.57,-134.98506375733996,60.42662480002036,1595.6706650942215,477.1133831079351,0.9797420501708984,0.9744096994400024,25.0,7.599579560905111e-06
5,2026-07-02T11:47:25.333392,117.5,117.07,-135.73541163554182,59.20622688689036,1588.7399859778816,478.43849903554656,0.9780749678611755,0.9726030826568604,25.0,7.5939477662781115e-06
6,2026-07-02T11:47:25.734775,118.0,117.57,-129.94324566912837,62.31706053513335,1592.6295122300508,478.70029407175025,0.9816438555717468,0.9737851023674011,25.0,7.617884989114906e-06
7,2026-07-02T11:47:26.123624,118.5,118.07,-134.86302396602696,61.932438354124315,1594.3423997526406,479.6596843021689,0.9781718254089355,0.974683403968811,25.0,7.601008191425995e-06
8,2026-07-02T11:47:26.517697,119.0,118.57,-126.4214134978829,65.5924510632758,1593.180265997944,481.04463909519836,0.9763568043708801,0.973238468170166,26.0,7.645221019514696e-06
9,2026-07-02T11:47:26.938306,119.5,119.07,-130.5286429906846,61.831263430358376,1588.9305255230283,483.5933023499092,0.9805076718330383,0.9735545516014099,25.0,7.623896142448892e-06
10,2026-07-02T11:47:27.314451,120.0,119.57,-117.23890339344507,67.70806989719858,1583.5280995353241,483.9672952587716,0.97829270362854,0.970092236995697,26.0,7.674191880392578e-06
11,2026-07-02T11:47:27.748919,120.5,120.07,-123.02831362263532,64.2338726122398,1590.1505297594122,487.47889183461666,0.9796628355979919,0.973876953125,26.0,7.656262232573822e-06
12,2026-07-02T11:47:28.132296,121.0,120.57,-112.84389619919239,67.22306014591595,1583.1757588475011,489.0421821936616,0.9777156114578247,0.9730923175811768,26.0,7.695718276886137e-06
13,2026-07-02T11:47:28.534617,121.5,121.07,-117.80107378697721,68.23008526262129,1592.519676417869,491.27432934445096,0.9773468971252441,0.9734430313110352,26.0,7.67664590680988e-06
14,2026-07-02T11:47:28.925152,122.0,121.57,-112.84940767363878,70.11776526051108,1589.5958392240573,494.03518436534796,0.9772744178771973,0.9718642830848694,27.0,7.700945269276347e-06
15,2026-07-02T11:47:29.328901,122.5,122.07,-107.06629627238726,70.32247716851998,1589.1915332057397,494.8091528483201,0.9797919988632202,0.9738319516181946,27.0,7.715834234874321e-06
16,2026-07-02T11:47:29.724583,123.0,122.57,-110.68261086271377,70.1012308371719,1590.3607531418675,495.84531004424207,0.9767127633094788,0.9750369191169739,26.0,7.706446570506226e-06
17,2026-07-02T11:47:30.119038,123.5,123.07,-103.77712705812883,72.68138823157642,1591.068977608229,496.10159360599937,0.9775628447532654,0.9737226963043213,27.0,7.732123776001094e-06
18,2026-07-02T11:47:30.527440,124.0,123.57,-118.11601518391399,70.3031870079576,1589.7399249131558,498.1676091699046,0.9776009917259216,0.9739004969596863,27.0,7.69558308485017e-06
19,2026-07-02T11:47:30.925179,124.5,124.07,-99.31401378678856,74.84188621456269,1591.9870317802997,501.0044438028126,0.9802255034446716,0.9735766649246216,29.0,7.769813849284742e-06
20,2026-07-02T11:47:31.318863,125.0,124.57,-98.77310193754965,69.16231179755414,1583.6918690617313,503.407052984694,0.978991687297821,0.9725207090377808,27.0,7.75646929748692e-06
21,2026-07-02T11:47:31.718929,124.5,125.07,-90.02481728413841,75.28280417027418,1591.0748827594216,501.35206036968157,0.9772534966468811,0.9739527702331543,29.0,7.804992908720121e-06
22,2026-07-02T11:47:32.129692,124.0,124.57,-97.95937210321426,74.1013802550151,1591.5854814992053,503.74010351195466,0.9806866645812988,0.9729598164558411,29.0,7.778663754068196e-06
23,2026-07-02T11:47:32.535878,123.5,124.07,-86.11403248767601,77.83343580871588,1588.8037616107613,502.0539860081044,0.9805262088775635,0.9743385910987854,30.0,7.823545730964758e-06
24,2026-07-02T11:47:32.925474,123.0,123.57,-87.61197250685655,73.41717007016996,1587.4833698041039,502.3114506001002,0.979137122631073,0.9747685790061951,29.0,7.816189343392305e-06
25,2026-07-02T11:47:33.319717,122.5,123.07,-82.45953125297092,78.06924817967229,1590.8331652372726,502.64607583434554,0.9774318337440491,0.9723560810089111,30.0,7.840131535600682e-06
26,2026-07-02T11:47:33.719314,122.0,122.57,-76.80987626867136,77.90862806723453,1590.3934283117997,499.91474656941136,0.9810850024223328,0.9747962951660156,30.0,7.857097564893675e-06
27,2026-07-02T11:47:34.120518,121.5,122.07,-80.15376655064756,76.8866432341747,1591.8063341538073,496.01616575208027,0.9798269867897034,0.9707475304603577,30.0,7.847951620703402e-06
28,2026-07-02T11:47:34.540610,121.0,121.57,-83.23231870570453,77.34842605743324,1589.5985949612805,498.5518376741675,0.9809988141059875,0.9727370738983154,30.0,7.853116459486116e-06
29,2026-07-02T11:47:34.927097,120.5,121.07,-76.79649125930155,76.8323158432031,1588.6376300238771,499.2809270080761,0.9798904657363892,0.9741033911705017,30.0,7.861253313151139e-06
30,2026-07-02T11:47:35.340265,120.0,120.56,-75.45208517112769,77.78855665965239,1587.1211871976266,497.2467992606107,0.9793914556503296,0.9740877747535706,30.0,7.873056009654646e-06
31,2026-07-02T11:47:35.716737,119.5,120.07,-74.3509713120875,79.99235908471746,1589.5249774097465,495.9807348449249,0.9770330190658569,0.973895251750946,30.0,7.873187403896301e-06
32,2026-07-02T11:47:36.130485,119.0,119.57,-70.75434055906953,79.88212959578959,1585.0284016149817,495.076065682224,0.9783642292022705,0.9742709398269653,30.0,7.893732583174828e-06
33,2026-07-02T11:47:36.526724,118.5,119.07,-80.42894659622107,80.33249579340918,1590.007231423806,495.0052038679132,0.9797009229660034,0.9755191802978516,31.0,7.8676430905953e-06
34,2026-07-02T11:47:36.930940,118.0,118.57,-66.99354660289828,78.71409068990033,1592.206309727917,493.65174321457744,0.9806957244873047,0.9744751453399658,31.0,7.896326171935012e-06
35,2026-07-02T11:47:37.337979,117.5,118.07,-66.49082139803795,79.03848032874521,1590.3383135673357,493.7092200195184,0.9796480536460876,0.9735766053199768,31.0,7.9018004688351e-06
36,2026-07-02T11:47:37.718244,117.0,117.58,-93.63798246049555,75.22099692112533,1583.2257557942648,489.0665901519242,0.9802232384681702,0.9717293381690979,29.0,7.799517170587059e-06
37,2026-07-02T11:47:38.130455,116.5,117.07,-86.73722277686466,72.0483560237335,1588.1943500076886,488.74574360379484,0.9779532551765442,0.9723373055458069,28.0,7.800277650304849e-06
38,2026-07-02T11:47:38.528795,116.0,116.57,-91.36922337231226,75.15052878356073,1589.422621455742,490.37832107016584,0.977344810962677,0.9739281535148621,29.0,7.798599212768138e-06
39,2026-07-02T11:47:38.914763,115.5,116.07,-105.87896720593562,70.80669956631027,1588.130574374809,487.3792916178354,0.9789779782295227,0.9735888838768005,28.0,7.741399922413849e-06
40,2026-07-02T11:47:39.330750,115.0,115.57,-98.72625440475531,73.29709866258781,1588.9439105323981,490.1023536711,0.9792173504829407,0.9726525545120239,28.0,7.759999246306663e-06
41,2026-07-02T11:47:39.727098,115.5,115.07,-107.78829942486482,68.50880839891033,1588.5211017070105,489.28665545303375,0.9799932241439819,0.9709025621414185,27.0,7.725511548938842e-06
42,2026-07-02T11:47:40.130957,116.0,115.57,-103.18110046442598,70.65946446324233,1583.6143147427356,489.40318376990035,0.976992666721344,0.9749550223350525,27.0,7.739054351520553e-06
43,2026-07-02T11:47:40.528542,116.5,116.07,-115.88583641685545,69.08633218554314,1588.8939135856344,489.0583229402546,0.9790936708450317,0.9729909300804138,27.0,7.693839320496826e-06
44,2026-07-02T11:47:40.918153,117.0,116.57,-112.08803684654413,70.13193762337323,1591.3898241563584,491.919171854679,0.9774824976921082,0.97124844789505,27.0,7.708430167518002e-06
45,2026-07-02T11:47:41.321057,117.5,117.07,-117.85264544072561,66.91087448620237,1586.3216297261533,492.741168900684,0.9758322238922119,0.9720803499221802,26.0,7.679397506556434e-06
46,2026-07-02T11:47:41.711342,118.0,117.58,-112.99979219067609,70.10044348367956,1589.337193601823,491.40857311489526,0.9762684106826782,0.9722777009010315,26.0,7.694217778407207e-06
47,2026-07-02T11:47:42.106524,118.5,118.56,-121.8665735446848,66.8793803465087,1588.9994189536083,493.8135443572537,0.9796584844589233,0.9732582569122314,26.0,7.660244470400371e-06
