sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW
0,2026-07-02T11:45:45.126609,75.0,75.06,-131.72502662229817,38.43662911240244,1595.312812931952,311.8203276931308,0.9794368743896484,0.9722774624824524,26.0,7.615182185513892e-06
1,2026-07-02T11:45:45.569919,75.5,75.06,-133.34461275604554,40.05070377170341,1594.6258470098837,319.2009793303441,0.9785439372062683,0.9711141586303711,26.0,7.61133702705866e-06
2,2026-07-02T11:45:45.997124,76.0,75.56,-108.14182114292635,43.90519279346336,1593.9869096508482,324.4053859147243,0.9811797142028809,0.9711328744888306,29.0,7.717976168514791e-06
3,2026-07-02T11:45:46.407934,76.5,76.56,-102.0351074563223,44.92009144509211,1590.799702713848,326.71036326355534,0.9796870946884155,0.9719275832176208,29.0,7.742875616695912e-06
4,2026-07-02T11:45:46.816762,77.0,77.06,-105.2813659052481,46.519600064784754,1595.2325028757332,328.98424014943885,0.9808763265609741,0.9739282131195068,29.0,7.732123776001094e-06
5,2026-07-02T11:45:47.233791,77.5,77.06,-95.3784273553174,47.23097394511569,1588.0069598765112,332.67259758431464,0.980622410774231,0.9745693206787109,30.0,7.7868192199605e-06
6,2026-07-02T11:45:47.640594,78.0,77.56,-98.83136609598296,50.218193095061,1590.3765002117143,334.69727708987193,0.9813380241394043,0.9726251363754272,30.0,7.771329090235569e-06
7,2026-07-02T11:45:48.050135,78.5,78.06,-94.88554406911135,49.1780991316773,1588.0404223999358,337.14712748129386,0.9822598099708557,0.9733140468597412,30.0,7.787133851651512e-06
8,2026-07-02T11:45:48.457258,79.0,78.56,-98.08338027825812,51.702354428125545,1588.9907580651925,339.0871664864244,0.9813678860664368,0.972950279712677,30.0,7.783359110264369e-06
9,2026-07-02T11:45:48.848337,79.5,79.06,-98.133770901768,49.38517310016323,1589.3997882044641,341.2012106133625,0.981041669845581,0.9729211926460266,30.0,7.783379620217216e-06
10,2026-07-02T11:45:49.237893,80.0,79.56,-95.33866600395413,52.91172939236276,1589.0092608722625,344.2545674566645,0.9807581901550293,0.9724160432815552,30.0,7.790356138159409e-06
11,2026-07-02T11:45:49.642256,80.5,80.07,-85.27668204857036,48.907249530311674,1586.1570728462539,347.1717121457914,0.9814991354942322,0.9726250171661377,30.0,7.814136834733121e-06
12,2026-07-02T11:45:50.051962,81.0,80.56,-85.06370292889187,52.75229031016352,1586.9664722363814,349.2841815657448,0.9808887839317322,0.9752575755119324,30.0,7.81288088295701e-06
13,2026-07-02T11:45:50.449189,81.5,81.06,-86.62659961119061,50.92838594515342,1586.0255848130328,350.7569262731704,0.9818552732467651,0.9726830124855042,31.0,7.815166453970479e-06
14,2026-07-02T11:45:50.845674,82.0,81.57,-86.08923085266724,54.57461996818893,1581.607350690756,352.6225603732746,0.9806956052780151,0.9741918444633484,30.0,7.819746470648212e-06
15,2026-07-02T11:45:51.240261,82.5,82.07,-89.88584939274006,53.62822107039392,1585.7791431699297,355.50191209476907,0.9813177585601807,0.9730316996574402,31.0,7.812276999882688e-06
16,2026-07-02T11:45:51.641141,83.0,82.56,-96.6503969221958,50.40204013552284,1586.3306842913153,356.91796735074604,0.9811747670173645,0.9732441306114197,30.0,7.776716730236997e-06
17,2026-07-02T11:45:52.041815,83.5,83.06,-97.76922623481369,52.27397306356579,1586.2456501141423,359.78865818382474,0.9802700281143188,0.973518967628479,29.0,7.775378007207281e-06
18,2026-07-02T11:45:52.432357,84.0,83.56,-100.09152536047623,51.877540580171626,1585.2976765093626,361.5791000254103,0.9807102084159851,0.9734306931495667,29.0,7.759951533589387e-06
19,2026-07-02T11:45:52.831658,84.5,84.07,-102.7685272344388,52.9369247041177,1584.0280690029613,363.7754225922981,0.9818700551986694,0.9727152585983276,29.0,7.757872907173966e-06
20,2026-07-02T11:45:53.245241,85.0,84.56,-106.21319876343478,52.72866970539326,1585.496483266179,366.27802566770697,0.9813196659088135,0.9742716550827026,28.0,7.737110446024873e-06
21,2026-07-02T11:45:53.640907,84.5,85.06,-101.1142975470284,50.70674593705917,1584.5874836592702,365.0812483593472,0.9818244576454163,0.9745966196060181,28.0,7.750680389379473e-06
22,2026-07-02T11:45:54.041307,84.0,84.56,-107.80837693891954,50.014268540544435,1583.6536824173527,365.0099928682903,0.9808791875839233,0.9737919569015503,28.0,7.724907633622512e-06
23,2026-07-02T11:45:54.452474,83.5,84.07,-108.58785689633805,50.63706515298691,1585.4775867823628,363.8561263252632,0.9809991121292114,0.9735831022262573,28.0,7.725111195308303e-06
24,2026-07-02T11:45:54.829921,83.0,83.56,-112.24117710080463,52.20901640044758,1589.0328814770328,361.3373825032613,0.9778931140899658,0.9750608205795288,28.0,7.708369230317012e-06
25,2026-07-02T11:45:55.235475,82.5,83.06,-116.08897361787967,49.83278356055962,1584.5674061452155,361.73184660292463,0.981148898601532,0.973310649394989,29.0,7.700566480458757e-06
26,2026-07-02T11:45:55.642237,82.0,82.56,-111.13218970684102,49.6446060758899,1585.9602344731684,359.9461288822931,0.980493426322937,0.9740502238273621,28.0,7.70876871629577e-06
