sample,timestamp,voltage_setpoint_V,voltage_readback_V,centroid_x_um,centroid_y_um,gaussfit_center_x_um,gaussfit_center_y_um,gaussfit_rating_x,gaussfit_rating_y,peak_intensity_counts,total_power_mW,points_per_ramp,n_cycles
0,2026-07-06T14:32:52.959570,35.0,35.09,-123.95857177383732,5.420535118028056,1662.940966449678,29.62850559357321,0.9814897775650024,0.9731168150901794,24.0,7.569088429176557e-06,20,4
1,2026-07-06T14:32:53.389952,35.5,35.59,-107.49855333968299,4.537911853112746,1668.2985132883186,27.83845742873382,0.9807583093643188,0.9740774035453796,25.0,7.62342739660854e-06,20,4
2,2026-07-06T14:32:53.841448,36.0,36.09,-107.32572924811393,4.01077868998982,1663.7669002631446,28.194341207272373,0.9800646901130676,0.973156213760376,24.0,7.625731224821099e-06,20,4
3,2026-07-06T14:32:54.270799,36.5,36.59,-110.077529703849,2.004208314756397,1666.96591750253,29.426943099533673,0.9811897873878479,0.9745650887489319,24.0,7.613396453022218e-06,20,4
4,2026-07-06T14:32:54.683573,37.0,37.09,-103.5456451313803,1.6191924570011906,1667.1812586826854,27.535326334182173,0.9793815612792969,0.9744564294815063,24.0,7.636502811600918e-06,20,4
5,2026-07-06T14:32:55.096872,37.5,37.6,-95.60557883785805,1.9557860749773681,1669.8039331656764,28.032933741342276,0.980691134929657,0.9739395380020142,25.0,7.654298783123309e-06,20,4
6,2026-07-06T14:32:55.535566,38.0,38.1,-99.95885629701661,3.8371672449284233,1674.4087700656382,29.363561143400148,0.981479823589325,0.9737347364425659,25.0,7.637334605286626e-06,20,4
7,2026-07-06T14:32:55.948707,38.5,38.59,-101.992984044482,3.117526152927894,1675.1421898437547,29.350176134030335,0.9812255501747131,0.9744590520858765,25.0,7.64432793597424e-06,20,4
8,2026-07-06T14:32:56.362068,39.0,39.1,-101.04501043970231,3.94149158266373,1675.5189384898404,26.079903403588105,0.9808048009872437,0.9747580885887146,25.0,7.645758262876183e-06,20,4
9,2026-07-06T14:32:56.790433,39.5,39.6,-101.54104313987773,3.7387480583856814,1674.1737450481742,28.57108985335799,0.9810742139816284,0.9720773696899414,25.0,7.636415612670982e-06,20,4
10,2026-07-06T14:32:57.244082,40.0,40.1,-108.63903487334028,-0.9373443326330744,1681.3866903915186,26.76923138613347,0.9816789627075195,0.9751493334770203,25.0,7.6265149529579915e-06,20,4
11,2026-07-06T14:32:57.656843,40.5,40.6,-106.8651274550939,1.3542480068281293,1677.4440177786164,29.406865585478954,0.9810972213745117,0.9741279482841492,25.0,7.622978766869655e-06,20,4
12,2026-07-06T14:32:58.069957,41.0,41.1,-107.26825244317297,1.8750823420123197,1673.682830145699,27.207787281367928,0.9792104363441467,0.9737350344657898,24.0,7.61860099132828e-06,20,4
13,2026-07-06T14:32:58.497293,41.5,41.6,-108.25165695510805,3.255706690833904,1685.4777791377273,29.04665136273252,0.9818074107170105,0.9737840890884399,25.0,7.61753035873356e-06,20,4
14,2026-07-06T14:32:58.936071,42.0,42.1,-109.43937969830586,1.3294463718193583,1687.846532119438,27.258571581623983,0.9813866019248962,0.9722793102264404,24.0,7.604607661296544e-06,20,4
15,2026-07-06T14:32:59.347381,42.5,42.61,-112.8883816715097,5.745712110365275,1688.0638416833244,28.401415175758302,0.9822148084640503,0.9747095704078674,24.0,7.58858009736229e-06,20,4
16,2026-07-06T14:32:59.760980,43.0,43.11,-124.91520626703277,4.310760370572098,1683.4987661347259,28.517156139132567,0.979547381401062,0.9734046459197998,23.0,7.54942136360049e-06,20,4
17,2026-07-06T14:33:00.174377,43.5,43.6,-112.20141574944137,2.8285674212384038,1690.4932208839455,27.926247343129944,0.9819604754447937,0.9732195734977722,24.0,7.587260432313753e-06,20,4
18,2026-07-06T14:33:00.628702,44.0,44.11,-128.60356370190857,0.8456176507752389,1686.1730122714653,27.473912761779502,0.9797003865242004,0.9745194315910339,22.0,7.530486665238075e-06,20,4
19,2026-07-06T14:33:01.040260,44.5,44.61,-128.58191148086917,3.2844450933043845,1688.244539309817,27.980181057355367,0.9783774614334106,0.9737548828125,22.0,7.525415031419977e-06,20,4
